"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.101083350E1,9.202919006E-1,1.322340393E1,-4.824865723E1
2.106083946E1,9.734115601E-1,1.316670227E1,-4.813024902E1
2.111084546E1,9.001998901E-1,1.310044861E1,-4.805499268E1
2.116085146E1,8.122558594E-1,1.321102905E1,-4.854779053E1
2.121085746E1,1.077693939E0,1.302409363E1,-4.842926025E1
2.126086346E1,1.067924500E0,1.320085144E1,-4.834283447E1
2.131086946E1,9.587326050E-1,1.311892700E1,-4.843646240E1
2.136087546E1,1.057872772E0,1.318315125E1,-4.812756348E1
2.141088146E1,1.019508362E0,1.308900452E1,-4.825396729E1
2.146088746E1,1.148696899E0,1.314807129E1,-4.824218750E1
2.151089346E1,1.028812408E0,1.301112366E1,-4.848382568E1
2.156089946E1,1.212677002E0,1.305383301E1,-4.843133545E1
2.161090546E1,1.126262665E0,1.302838135E1,-4.839904785E1
2.166091146E1,1.188461304E0,1.293048096E1,-4.809576416E1
2.171091746E1,1.187625885E0,1.282838440E1,-4.846905518E1
2.176092346E1,1.143424988E0,1.300141907E1,-4.832574463E1
2.181092946E1,1.255054474E0,1.274374390E1,-4.842260742E1
2.186093546E1,1.327251434E0,1.291752625E1,-4.827905273E1
2.191094146E1,1.153369904E0,1.289533997E1,-4.818591309E1
2.196094746E1,1.195526123E0,1.289744568E1,-4.841955566E1
2.201095246E1,1.166534424E0,1.290844727E1,-4.827520752E1
2.206095863E1,1.272495270E0,1.291262817E1,-4.822875977E1
2.211096462E1,1.323829651E0,1.287528992E1,-4.828424072E1
2.216097063E1,1.288619995E0,1.277252197E1,-4.806719971E1
2.221097662E1,1.300739288E0,1.272344971E1,-4.822143555E1
2.226098262E1,1.277107239E0,1.283390808E1,-4.821154785E1
2.231098863E1,1.245658875E0,1.283605957E1,-4.860449219E1
2.236099462E1,1.259368896E0,1.277304077E1,-4.840240479E1
2.241100062E1,1.247703552E0,1.264482117E1,-4.854882812E1
2.246100662E1,1.163940430E0,1.275550842E1,-4.823498535E1
2.251101262E1,1.450031281E0,1.286624146E1,-4.809063721E1
2.256101863E1,1.634952545E0,1.297601318E1,-4.830920410E1
2.261102362E1,1.773780823E0,1.293234253E1,-4.829199219E1
2.266102962E1,1.792739868E0,1.310574341E1,-4.846740723E1
2.271103562E1,1.491844177E0,1.266481018E1,-4.865618896E1
2.276104162E1,1.676914215E0,1.260717773E1,-4.835955811E1
2.281104763E1,1.683380127E0,1.227137756E1,-4.859417725E1
2.286105362E1,1.877059937E0,1.210275269E1,-4.842486572E1
2.291105962E1,1.901458740E0,1.204385376E1,-4.839184570E1
2.296106562E1,2.029624939E0,1.212828064E1,-4.860009766E1
2.301107162E1,2.280574799E0,1.179324341E1,-4.886706543E1
2.306107596E1,2.431308746E0,1.170057678E1,-4.849768066E1
2.311108196E1,2.762996674E0,1.162184143E1,-4.866418457E1
2.316108796E1,2.878662109E0,1.158793640E1,-4.846759033E1
2.321109396E1,2.711200714E0,1.163928223E1,-4.849951172E1
2.326109996E1,2.766494751E0,1.119149780E1,-4.883117676E1
