"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.996570746E1,1.579216003E-1,3.384461975E-1,9.880802765E0
2.001571346E1,7.379653931E-2,3.010240173E-1,9.993668060E0
2.006571950E1,1.267863464E-1,2.713856506E-1,9.705666962E0
2.011572550E1,2.692900085E-1,3.864962769E-1,9.960137787E0
2.016573150E1,2.574645996E-2,2.718347168E-1,9.623338165E0
2.021573750E1,3.126997375E-1,3.855981445E-1,1.025682083E1
2.026574350E1,2.145039368E-1,2.133064270E-1,9.551637268E0
2.031574950E1,1.133143616E-1,3.908372498E-1,1.004471191E1
2.036575550E1,3.020718384E-1,3.282673645E-1,9.924062805E0
2.041576250E1,6.840774536E-2,2.673440552E-1,9.669442291E0
2.046576850E1,3.318598938E-1,3.161425781E-1,9.974358215E0
2.051577450E1,2.739303589E-2,1.529818726E-1,9.631271667E0
2.056578050E1,2.868035889E-1,4.261637878E-1,1.009695328E1
2.061578650E1,1.083746338E-1,3.403921509E-1,9.781110077E0
2.066579250E1,1.640588379E-1,2.571652222E-1,9.814191284E0
2.071579850E1,2.296224976E-1,3.600013733E-1,9.920769653E0
2.076580450E1,1.740879822E-1,3.049159241E-1,9.736502838E0
2.081581050E1,2.746788025E-1,3.879931641E-1,1.002165985E1
2.086581650E1,-4.445755005E-2,2.146536255E-1,9.836195526E0
2.091582250E1,5.089416504E-1,3.586541748E-1,9.792486420E0
2.096582850E1,5.373825073E-2,3.092568970E-1,9.769883423E0
2.101583450E1,3.131488037E-1,4.099974060E-1,1.002121078E1
2.106584046E1,1.001417542E-1,3.656895447E-1,9.817634125E0
2.111584646E1,2.115101624E-1,2.350112915E-1,9.769883423E0
2.116585246E1,1.315763855E-1,3.923341370E-1,1.001103195E1
2.121585846E1,2.689906311E-1,3.475772095E-1,9.904453583E0
2.126586446E1,3.981719971E-2,3.360511780E-1,9.801767120E0
2.131587046E1,3.344046021E-1,4.032614136E-1,1.001282822E1
2.136587646E1,1.137634277E-2,3.471281433E-1,9.819131012E0
2.141588246E1,4.079017639E-1,4.070036316E-1,9.805060272E0
2.146588846E1,-1.945953369E-3,3.438349915E-1,1.000429596E1
2.151589446E1,2.161505127E-1,3.359014893E-1,9.566306763E0
2.156590046E1,1.342707825E-1,4.191284180E-1,9.876162415E0
2.161590646E1,1.645079041E-1,3.999682617E-1,9.882748718E0
2.166591146E1,7.289840698E-2,3.210823059E-1,9.902208252E0
2.171591746E1,1.303788757E-1,3.457809448E-1,9.715845795E0
2.176592346E1,1.998344421E-1,4.712200928E-1,9.971364441E0
2.181592946E1,2.541714478E-1,3.447331238E-1,9.660011902E0
2.186593546E1,7.155120850E-2,4.489164734E-1,1.000564316E1
2.191594146E1,2.347119141E-1,3.126997375E-1,9.519753571E0
2.196594746E1,1.440005493E-1,4.123924255E-1,9.830507355E0
2.201595346E1,1.357676697E-1,4.819976807E-1,9.971813507E0
2.206595962E1,1.133143616E-1,3.296145630E-1,9.806407471E0
2.211596563E1,1.733395386E-1,4.101470947E-1,1.001791763E1
2.216597162E1,1.996847534E-1,4.062551880E-1,9.866732025E0
2.221597762E1,4.236190796E-2,3.764671326E-1,9.692045288E0
2.226598362E1,1.778302002E-1,4.572990417E-1,1.000175125E1
2.231598962E1,1.381626892E-1,3.754193115E-1,9.757159882E0
2.236599563E1,1.817221069E-1,4.177812195E-1,9.903555450E0
2.241600062E1,2.216889954E-1,4.920268250E-1,1.011970596E1
2.246600662E1,-3.592529297E-2,4.975653076E-1,9.701475677E0
2.251601262E1,-1.643582153E-1,5.188211060E-1,9.975705414E0
2.256601862E1,6.511459351E-1,-2.297721863E-1,9.628277893E0
2.261602463E1,1.651066589E-1,4.806504822E-1,1.022239243E1
2.266603062E1,-3.412902832E-2,6.387217712E-1,1.017808456E1
2.271603662E1,5.822891235E-2,5.977070618E-1,1.005114853E1
2.276604262E1,-2.038760376E-1,3.797602844E-1,9.574839020E0
2.281604862E1,-4.640350342E-3,5.679190063E-1,9.769284668E0
2.286605463E1,5.029541016E-2,6.391708374E-1,9.715546417E0
2.291605962E1,-1.151106262E-1,4.357438660E-1,9.616153107E0
2.296606562E1,2.390528870E-1,4.948709106E-1,1.007614655E1
2.301607162E1,-7.200027466E-2,9.497749329E-1,9.420060883E0
2.306607696E1,-4.170327759E-1,5.400769043E-1,9.858050079E0
2.311608296E1,4.041595459E-2,7.936495972E-1,9.888137512E0
2.316608896E1,-4.643344116E-1,7.262896729E-1,9.455537109E0
2.321609496E1,-3.891906738E-3,8.382568359E-1,1.085931793E1
2.326609996E1,-3.683839417E-1,7.973918152E-1,8.487949219E0
