"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.050073479E1,1.698463440E0,1.480792236E1,-5.155535889E1
2.055073479E1,1.703987122E0,1.486947632E1,-5.161883545E1
2.060073579E1,1.834777832E0,1.479121399E1,-5.155255127E1
2.065073679E1,1.870288849E0,1.466804504E1,-5.149554443E1
2.070073679E1,1.670097351E0,1.496539307E1,-5.150610352E1
2.075073779E1,1.667774200E0,1.482812500E1,-5.149377441E1
2.080073779E1,1.669364929E0,1.484246826E1,-5.162420654E1
2.085073879E1,1.899730682E0,1.482360840E1,-5.160882568E1
2.090073879E1,1.810314178E0,1.461161804E1,-5.152978516E1
2.095073979E1,1.768661499E0,1.496107483E1,-5.114984131E1
2.100074079E1,1.749908447E0,1.488975525E1,-5.137664795E1
2.105074079E1,2.037834167E0,1.452636719E1,-5.170886230E1
2.110074179E1,1.972999573E0,1.474568176E1,-5.146246338E1
2.115074179E1,1.803726196E0,1.476976013E1,-5.139758301E1
2.120074279E1,1.748371124E0,1.462286377E1,-5.154833984E1
2.125074279E1,1.898578644E0,1.451283264E1,-5.176837158E1
2.130074379E1,1.844997406E0,1.467225647E1,-5.147241211E1
2.135074379E1,1.988925934E0,1.480073547E1,-5.145220947E1
2.140074479E1,1.696529388E0,1.467291260E1,-5.148065186E1
2.145074579E1,1.621414185E0,1.470793152E1,-5.128997803E1
2.150074517E1,1.672107697E0,1.484130859E1,-5.138189697E1
2.155074617E1,1.623088837E0,1.442785645E1,-5.160156250E1
2.160074617E1,1.629238129E0,1.455107117E1,-5.147387695E1
2.165074717E1,1.718570709E0,1.444308472E1,-5.157580566E1
2.170074717E1,1.712539673E0,1.437756348E1,-5.145062256E1
2.175074817E1,1.465644836E0,1.458053589E1,-5.131164551E1
2.180074817E1,1.600315094E0,1.435235596E1,-5.181756592E1
2.185074917E1,1.693813324E0,1.438270569E1,-5.179272461E1
2.190074917E1,1.721290588E0,1.454415894E1,-5.158819580E1
2.195075017E1,1.690612793E0,1.444523621E1,-5.178009033E1
2.200075017E1,1.515048981E0,1.459381104E1,-5.175317383E1
2.205075117E1,1.733699799E0,1.425463867E1,-5.192242432E1
2.210075117E1,1.472930908E0,1.468832397E1,-5.153442383E1
2.215075217E1,1.484828949E0,1.441563416E1,-5.180487061E1
2.220075217E1,1.550395966E0,1.448243713E1,-5.146630859E1
2.225075317E1,1.597305298E0,1.451890564E1,-5.170324707E1
2.230075317E1,1.485645294E0,1.431590271E1,-5.204754639E1
2.235075417E1,1.401805878E0,1.458509827E1,-5.147778320E1
2.240075417E1,1.486583710E0,1.440679932E1,-5.158477783E1
2.245075517E1,1.303627014E0,1.435337830E1,-5.168334961E1
2.250075567E1,1.399917603E0,1.445965576E1,-5.141741943E1
2.255075667E1,1.209453583E0,1.453726196E1,-5.138372803E1
2.260075667E1,1.297492981E0,1.419639587E1,-5.166381836E1
2.265075767E1,1.223949432E0,1.458880615E1,-5.146179199E1
2.270075767E1,1.146961212E0,1.450462341E1,-5.165124512E1
2.275075867E1,1.274871826E0,1.430696106E1,-5.168896484E1
2.280075867E1,1.106525421E0,1.453793335E1,-5.148846436E1
2.285075967E1,9.544792175E-1,1.471430969E1,-5.142614746E1
2.290075967E1,1.085559845E0,1.466653442E1,-5.138067627E1
2.295076067E1,1.264495850E0,1.444331360E1,-5.129461670E1
2.300076067E1,9.389801025E-1,1.463389587E1,-5.156317139E1
2.305076167E1,1.050670624E0,1.442918396E1,-5.151885986E1
2.310076167E1,1.218708038E0,1.445050049E1,-5.119219971E1
2.315076267E1,9.952049255E-1,1.463755798E1,-5.150860596E1
2.320076267E1,1.120777130E0,1.432582092E1,-5.163488770E1
2.325076367E1,1.016433716E0,1.459851074E1,-5.127185059E1
2.330076367E1,9.575920105E-1,1.458018494E1,-5.166107178E1
2.335076467E1,8.790283203E-1,1.455651855E1,-5.133538818E1
2.340076467E1,1.020709991E0,1.456423950E1,-5.158489990E1
2.345076567E1,1.073207855E0,1.455543518E1,-5.131738281E1
2.350076533E1,1.045024872E0,1.455235291E1,-5.166485596E1
2.355076633E1,8.928222656E-1,1.427864075E1,-5.165911865E1
2.360076633E1,8.201675415E-1,1.465081787E1,-5.160247803E1
2.365076733E1,9.356689453E-1,1.449501038E1,-5.152410889E1
2.370076733E1,8.754920959E-1,1.439060974E1,-5.160900879E1
2.375076833E1,8.548164368E-1,1.458581543E1,-5.124230957E1
2.380076833E1,9.876098633E-1,1.429464722E1,-5.180700684E1
2.385076933E1,8.517990112E-1,1.427485657E1,-5.178137207E1
2.390077033E1,7.063407898E-1,1.443600464E1,-5.166815186E1
2.395077033E1,1.189369202E0,1.435934448E1,-5.177319336E1
2.400077133E1,1.031764984E0,1.421971130E1,-5.152886963E1
2.405077133E1,9.492874146E-1,1.454187012E1,-5.164379883E1
2.410077233E1,1.056159973E0,1.441432190E1,-5.181970215E1
2.415077233E1,9.323310852E-1,1.428446960E1,-5.173400879E1
2.420077333E1,1.193286896E0,1.441677856E1,-5.177380371E1
2.425077333E1,1.054206848E0,1.456077576E1,-5.153021240E1
2.430077433E1,9.562454224E-1,1.435057068E1,-5.158911133E1
2.435077533E1,1.260215759E0,1.427110291E1,-5.172039795E1
2.440077533E1,8.748779297E-1,1.453065491E1,-5.174945068E1
2.445077633E1,1.238941193E0,1.431242371E1,-5.190118408E1
2.450077608E1,1.123062134E0,1.430729675E1,-5.179205322E1
2.455077708E1,1.039836884E0,1.430043030E1,-5.160089111E1
2.460077708E1,1.181873322E0,1.417137146E1,-5.183831787E1
2.465077808E1,1.062969208E0,1.432606506E1,-5.139324951E1
2.470077908E1,1.047668457E0,1.411134338E1,-5.161462402E1
2.475077908E1,1.226097107E0,1.416529846E1,-5.159759521E1
2.480078008E1,1.155006409E0,1.416674805E1,-5.179571533E1
2.485078008E1,9.275779724E-1,1.433401489E1,-5.136645508E1
2.490078108E1,1.112735748E0,1.404560852E1,-5.169232178E1
2.495078108E1,1.181430817E0,1.443824768E1,-5.194152832E1
2.500078208E1,1.150318146E0,1.433131409E1,-5.146197510E1
2.505078208E1,9.925575256E-1,1.425177002E1,-5.152392578E1
2.510078308E1,1.036037445E0,1.415061951E1,-5.186907959E1
2.515078408E1,9.579696655E-1,1.435012817E1,-5.138531494E1
2.520078408E1,9.891929626E-1,1.408259583E1,-5.182391357E1
2.525078508E1,9.228973389E-1,1.404991150E1,-5.183526611E1
2.530078508E1,1.005447388E0,1.415597534E1,-5.168658447E1
2.535078608E1,1.162292480E0,1.408467102E1,-5.151135254E1
2.540078608E1,1.122245789E0,1.397137451E1,-5.193017578E1
2.545078708E1,1.026309967E0,1.437510681E1,-5.141680908E1
2.550078842E1,1.105052948E0,1.396969604E1,-5.190161133E1
2.555078842E1,9.953384399E-1,1.429039001E1,-5.128112793E1
2.560078942E1,1.035652161E0,1.424543762E1,-5.176385498E1
2.565078942E1,1.027500153E0,1.421934509E1,-5.169451904E1
2.570079042E1,9.395904541E-1,1.400875854E1,-5.192645264E1
2.575079142E1,8.308219910E-1,1.395254517E1,-5.182781982E1
2.580079142E1,9.454612732E-1,1.436235046E1,-5.130792236E1
2.585079242E1,1.022472382E0,1.410537720E1,-5.178295898E1
2.590079242E1,9.401283264E-1,1.426623535E1,-5.165905762E1
2.595079342E1,1.108104706E0,1.412225342E1,-5.166827393E1
2.600079342E1,9.054260254E-1,1.405815125E1,-5.185327148E1
2.605079442E1,8.111267090E-1,1.433418274E1,-5.140161133E1
2.610079542E1,8.076095581E-1,1.420936584E1,-5.162298584E1
2.615079542E1,9.649353027E-1,1.420050049E1,-5.149890137E1
2.620079642E1,9.365615845E-1,1.428555298E1,-5.146362305E1
2.625079642E1,1.014533997E0,1.431849670E1,-5.182684326E1
2.630079742E1,9.978675842E-1,1.410557556E1,-5.182043457E1
2.635079842E1,7.962646484E-1,1.444451904E1,-5.191265869E1
2.640079842E1,1.167476654E0,1.428697205E1,-5.182324219E1
2.645079942E1,9.171791077E-1,1.426277161E1,-5.172491455E1
2.650079917E1,9.157180786E-1,1.436779785E1,-5.180462646E1
2.655080017E1,8.405265808E-1,1.447804260E1,-5.138671875E1
2.660080017E1,9.798011780E-1,1.432485962E1,-5.182250977E1
2.665080117E1,1.056362152E0,1.435571289E1,-5.173144531E1
2.670080217E1,1.023834229E0,1.442063904E1,-5.179785156E1
2.675080217E1,1.069328308E0,1.438839722E1,-5.155554199E1
2.680080317E1,1.021743774E0,1.428898621E1,-5.172039795E1
2.685080317E1,9.423370361E-1,1.449502563E1,-5.145977783E1
2.690080417E1,9.329338074E-1,1.436625671E1,-5.184655762E1
2.695080417E1,9.744644165E-1,1.447479248E1,-5.148132324E1
2.700080517E1,1.000404358E0,1.431927490E1,-5.180541992E1
2.705080517E1,1.164455414E0,1.443519592E1,-5.154913330E1
2.710080617E1,9.878005981E-1,1.419078064E1,-5.175421143E1
2.715080717E1,8.968734741E-1,1.442625427E1,-5.154376221E1
2.720080717E1,1.085929871E0,1.417968750E1,-5.173229980E1
2.725080817E1,1.046337128E0,1.420855713E1,-5.158184814E1
2.730080817E1,8.917350769E-1,1.426460266E1,-5.173205566E1
2.735080917E1,9.287948608E-1,1.421224976E1,-5.156518555E1
2.740080917E1,8.739814758E-1,1.417996216E1,-5.183636475E1
2.745081017E1,1.009181976E0,1.429449463E1,-5.178265381E1
2.750081071E1,9.931945801E-1,1.410736084E1,-5.196765137E1
2.755081171E1,9.911003113E-1,1.433421326E1,-5.160772705E1
2.760081171E1,9.743461609E-1,1.423937988E1,-5.148718262E1
2.765081271E1,1.071857452E0,1.424406433E1,-5.157983398E1
2.770081271E1,1.093303680E0,1.401103210E1,-5.147851562E1
2.775081371E1,7.474212646E-1,1.430473328E1,-5.138562012E1
2.780081371E1,8.787803650E-1,1.416575623E1,-5.174578857E1
2.785081471E1,7.584304810E-1,1.437269592E1,-5.163671875E1
2.790081471E1,8.357887268E-1,1.430635071E1,-5.163983154E1
2.795081571E1,9.508552551E-1,1.430722046E1,-5.163623047E1
2.800081571E1,1.200710297E0,1.390878296E1,-5.193347168E1
2.805081671E1,1.035312653E0,1.406755066E1,-5.160919189E1
2.810081671E1,8.859481812E-1,1.447460938E1,-5.138525391E1
2.815081771E1,9.271354675E-1,1.405230713E1,-5.212542725E1
2.820081771E1,9.680252075E-1,1.419410706E1,-5.185375977E1
2.825081871E1,8.030509949E-1,1.428288269E1,-5.168969727E1
2.830081871E1,8.680458069E-1,1.392578125E1,-5.184552002E1
2.835081871E1,8.207359314E-1,1.431599426E1,-5.161743164E1
2.840081971E1,9.102554321E-1,1.400474548E1,-5.178790283E1
2.845081971E1,9.986991882E-1,1.406161499E1,-5.162402344E1
2.850082067E1,1.200565338E0,1.402674866E1,-5.187683105E1
2.855082067E1,9.848670959E-1,1.419926453E1,-5.147576904E1
2.860082167E1,8.512840271E-1,1.393072510E1,-5.208227539E1
2.865082167E1,9.193344116E-1,1.419621277E1,-5.153173828E1
2.870082267E1,7.212028503E-1,1.406509399E1,-5.172692871E1
2.875082267E1,8.337516785E-1,1.402630615E1,-5.165716553E1
2.880082267E1,8.032188416E-1,1.405047607E1,-5.143957520E1
2.885082367E1,9.647178650E-1,1.424765015E1,-5.150946045E1
2.890082367E1,9.083938599E-1,1.378611755E1,-5.188256836E1
2.895082467E1,9.198646545E-1,1.401370239E1,-5.182073975E1
2.900082467E1,9.074935913E-1,1.390431213E1,-5.173162842E1
2.905082467E1,1.044734955E0,1.372959900E1,-5.194433594E1
2.910082567E1,1.038791656E0,1.377302551E1,-5.183032227E1
2.915082567E1,1.256259918E0,1.392541504E1,-5.172784424E1
2.920082667E1,1.291252136E0,1.365817261E1,-5.200476074E1
2.925082667E1,1.089454651E0,1.383433533E1,-5.177062988E1
2.930082767E1,1.157951355E0,1.378459167E1,-5.195330811E1
2.935082767E1,9.764633179E-1,1.382510376E1,-5.191253662E1
2.940082767E1,9.329910278E-1,1.384608459E1,-5.205682373E1
2.945082867E1,8.891220093E-1,1.401612854E1,-5.183837891E1
2.950082858E1,9.524765015E-1,1.383915710E1,-5.176275635E1
2.955082858E1,8.652267456E-1,1.385122681E1,-5.185168457E1
2.960082958E1,7.971496582E-1,1.377684021E1,-5.178668213E1
2.965082958E1,9.346694946E-1,1.393624878E1,-5.160638428E1
2.970083058E1,7.865753174E-1,1.377241516E1,-5.194586182E1
2.975083058E1,7.811050415E-1,1.403440857E1,-5.177478027E1
2.980083058E1,7.863121033E-1,1.369790649E1,-5.212231445E1
2.985083158E1,7.854270935E-1,1.391192627E1,-5.169689941E1
2.990083158E1,6.814918518E-1,1.386228943E1,-5.188403320E1
2.995083158E1,7.267074585E-1,1.400415039E1,-5.172015381E1
3.000083258E1,8.718757629E-1,1.368630981E1,-5.203076172E1
3.005083258E1,8.396873474E-1,1.417405701E1,-5.168853760E1
3.010083358E1,7.283172607E-1,1.382704163E1,-5.188214111E1
3.015083358E1,8.411979675E-1,1.393650818E1,-5.180670166E1
3.020083358E1,7.925796509E-1,1.388284302E1,-5.151599121E1
3.025083458E1,6.496391296E-1,1.393074036E1,-5.168890381E1
3.030083458E1,6.942672729E-1,1.374578857E1,-5.191961670E1
3.035083458E1,6.865348816E-1,1.404203796E1,-5.189843750E1
3.040083558E1,8.002128601E-1,1.406080627E1,-5.149731445E1
3.045083558E1,8.542098999E-1,1.379733276E1,-5.187512207E1
3.050083542E1,7.648391724E-1,1.379582214E1,-5.184545898E1
3.055083642E1,5.898132324E-1,1.400344849E1,-5.199182129E1
3.060083642E1,8.228225708E-1,1.354023743E1,-5.185614014E1
3.065083642E1,7.554740906E-1,1.396946716E1,-5.186773682E1
3.070083742E1,6.443977356E-1,1.371150208E1,-5.193927002E1
3.075083742E1,7.708396912E-1,1.376861572E1,-5.207208252E1
3.080083742E1,8.063964844E-1,1.379254150E1,-5.199816895E1
3.085083842E1,8.874626160E-1,1.387902832E1,-5.179211426E1
3.090083842E1,9.170799255E-1,1.357608032E1,-5.196844482E1
3.095083842E1,9.377059937E-1,1.392326355E1,-5.172119141E1
3.100083942E1,8.707847595E-1,1.373159790E1,-5.185504150E1
3.105083942E1,8.483924866E-1,1.382606506E1,-5.186987305E1
3.110083942E1,8.527641296E-1,1.361773682E1,-5.197668457E1
3.115084042E1,8.489494324E-1,1.394250488E1,-5.166497803E1
3.120084042E1,8.542098999E-1,1.362373352E1,-5.192987061E1
3.125084042E1,7.152137756E-1,1.374653625E1,-5.171691895E1
3.130084042E1,7.744522095E-1,1.370178223E1,-5.172418213E1
3.135084142E1,6.558609009E-1,1.373947144E1,-5.191552734E1
3.140084142E1,6.775321960E-1,1.361970520E1,-5.215716553E1
3.145084142E1,6.940879822E-1,1.379035950E1,-5.194494629E1
3.150084217E1,9.043922424E-1,1.359187317E1,-5.253259277E1
3.155084217E1,8.332786560E-1,1.377810669E1,-5.220147705E1
3.160084217E1,6.345291138E-1,1.359451294E1,-5.238305664E1
3.165084317E1,7.667045593E-1,1.360881042E1,-5.220318604E1
3.170084317E1,6.448669434E-1,1.319383240E1,-5.246356201E1
3.175084317E1,7.313003540E-1,1.354643250E1,-5.223474121E1
3.180084317E1,6.476783752E-1,1.353836060E1,-5.193121338E1
3.185084417E1,7.392196655E-1,1.327020264E1,-5.244433594E1
3.190084417E1,8.678131104E-1,1.340184021E1,-5.241320801E1
3.195084417E1,8.878974915E-1,1.335037231E1,-5.240405273E1
3.200084417E1,9.005661011E-1,1.320417786E1,-5.234460449E1
3.205084517E1,7.489814758E-1,1.333837891E1,-5.227539062E1
3.210084517E1,7.626571655E-1,1.312135315E1,-5.232043457E1
3.215084517E1,9.080085754E-1,1.331773376E1,-5.239135742E1
3.220084617E1,7.629089355E-1,1.329797363E1,-5.219421387E1
3.225084617E1,8.021354675E-1,1.336784363E1,-5.206878662E1
3.230084617E1,8.828582764E-1,1.325941467E1,-5.202593994E1
3.235084617E1,8.958435059E-1,1.331561279E1,-5.229809570E1
3.240084717E1,9.028129578E-1,1.318641663E1,-5.267852783E1
3.245084717E1,1.111106873E0,1.329057312E1,-5.227075195E1
3.250084708E1,1.105365753E0,1.345204163E1,-5.206744385E1
3.255084708E1,1.071517944E0,1.341192627E1,-5.216058350E1
3.260084808E1,9.832305908E-1,1.325357056E1,-5.228582764E1
3.265084808E1,9.567565918E-1,1.348027039E1,-5.206292725E1
3.270084808E1,1.047122955E0,1.321444702E1,-5.202685547E1
3.275084808E1,9.105720520E-1,1.334507751E1,-5.230004883E1
3.280084908E1,8.762207031E-1,1.318206787E1,-5.211395264E1
3.285084908E1,1.057205200E0,1.334986877E1,-5.185058594E1
3.290084908E1,1.352821350E0,1.315425110E1,-5.231402588E1
3.295084908E1,1.365554810E0,1.352096558E1,-5.224035645E1
3.300085008E1,1.704860687E0,1.323838806E1,-5.251898193E1
3.305085008E1,1.737838745E0,1.310083008E1,-5.243841553E1
3.310085008E1,1.608882904E0,1.283078003E1,-5.250286865E1
3.315085008E1,1.660884857E0,1.312445068E1,-5.246520996E1
3.320085108E1,1.882030487E0,1.267895508E1,-5.245446777E1
3.325085108E1,1.752689362E0,1.279379272E1,-5.223394775E1
3.330085108E1,1.987449646E0,1.265116882E1,-5.249597168E1
3.335085108E1,2.050823212E0,1.264663696E1,-5.224713135E1
3.340085108E1,2.335754395E0,1.265304565E1,-5.259844971E1
3.345085208E1,2.009933472E0,1.266242981E1,-5.214031982E1
