"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.964947242E1,3.772155762E-2,-8.562194824E-2,9.872120819E0
1.969947342E1,-3.951782227E-1,1.010398865E-1,9.747430115E0
1.974947442E1,-2.291734314E-1,-1.586700439E-2,9.875713348E0
1.979947442E1,5.852828979E-2,-1.956431580E-1,9.865684204E0
1.984947542E1,-1.546284485E-1,2.829116821E-2,9.949659576E0
1.989947642E1,-2.383044434E-1,-1.137634277E-1,9.981692963E0
1.994947642E1,-3.215313721E-1,1.302291870E-2,9.832902374E0
1.999947742E1,-2.017803955E-1,-8.023315430E-2,9.852062531E0
2.004947742E1,-1.092727661E-2,-7.813751221E-2,9.811347198E0
2.009947842E1,-1.017883301E-1,-1.221459961E-1,1.001193008E1
2.014947942E1,-2.915936279E-1,1.047821045E-2,9.837692413E0
2.019947942E1,-1.761836243E-1,-1.338217163E-1,9.820627899E0
2.024948042E1,-2.990780640E-1,5.358856201E-2,9.996063080E0
2.029948042E1,-1.146615601E-1,-1.032852173E-1,9.849068756E0
2.034948142E1,-4.186793518E-1,-3.143463135E-3,9.890083466E0
2.039948242E1,9.430389404E-3,-1.339714050E-1,9.944869537E0
2.044948242E1,-3.046165466E-1,-3.068618774E-2,9.704619141E0
2.049948379E1,-1.733395386E-1,4.505630493E-2,1.007899063E1
2.054948379E1,-2.647993469E-1,-7.948471069E-2,9.902357941E0
2.059948479E1,-1.666035461E-1,-2.888992310E-2,9.822274475E0
2.064948579E1,-3.287164307E-1,2.993774414E-4,9.859097900E0
2.069948579E1,-2.914439392E-1,-6.406677246E-2,9.841284943E0
2.074948679E1,-5.418731689E-2,-1.564247131E-1,9.969418488E0
2.079948679E1,-4.405339050E-1,5.164260864E-2,9.723479919E0
2.084948779E1,-9.535171509E-2,-1.043330383E-1,9.981692963E0
2.089948779E1,-1.044827271E-1,-7.708969116E-2,9.814340973E0
2.094948879E1,-4.035607910E-1,-2.604583740E-2,9.932445374E0
2.099948979E1,-1.847158813E-1,-7.140151978E-2,9.859247589E0
2.104948979E1,-2.782713318E-1,-5.149291992E-2,9.908046112E0
2.109949079E1,-1.859133911E-1,-3.293151855E-2,9.953102417E0
2.114949079E1,-2.409988403E-1,-1.384620667E-1,9.888436890E0
2.119949179E1,-3.620970154E-1,-3.263214111E-2,9.823322296E0
2.124949179E1,-1.398092651E-1,-7.873626709E-2,1.002854553E1
2.129949279E1,-2.944377136E-1,-6.541397095E-2,9.607620850E0
2.134949279E1,-1.154100037E-1,-5.239105225E-2,9.999655609E0
2.139949379E1,-2.636018372E-1,-4.819976807E-2,9.875863037E0
2.144949479E1,-2.429447937E-1,7.634124756E-3,9.821975098E0
2.149949417E1,-2.206411743E-1,-7.843688965E-2,9.947264557E0
2.154949517E1,-1.658551025E-1,3.861968994E-2,9.759405212E0
2.159949517E1,-2.420466614E-1,1.122665405E-2,1.005908203E1
2.164949617E1,-2.616558838E-1,-7.918533325E-2,9.724378052E0
2.169949617E1,-1.995350647E-1,2.514770508E-2,9.751172333E0
2.174949717E1,-1.945953369E-1,-1.451980591E-2,1.006821304E1
2.179949717E1,-1.609153748E-1,-5.508544922E-2,9.811197510E0
2.184949817E1,-3.180885315E-1,2.275268555E-2,9.855954437E0
2.189949817E1,-2.350112915E-1,-5.957611084E-2,9.879754944E0
2.194949917E1,-1.411564636E-1,1.990859985E-2,9.867181091E0
2.199949917E1,-2.302212524E-1,-3.607498169E-2,9.823771362E0
2.204950017E1,-8.577163696E-2,5.792953491E-2,9.993668060E0
2.209950017E1,-2.231858826E-1,-2.918930054E-2,9.859247589E0
2.214950117E1,-1.706451416E-1,4.086502075E-2,9.804461517E0
2.219950117E1,-1.767823792E-1,1.886077881E-2,9.973011017E0
2.224950217E1,-1.570234680E-1,3.547622681E-2,9.735005951E0
2.229950217E1,-2.246827698E-1,-5.583389282E-2,9.985285492E0
2.234950317E1,-1.847158813E-1,6.735992432E-2,9.860295410E0
2.239950317E1,-1.672023010E-1,-4.161346436E-2,9.959838409E0
2.244950417E1,-2.014810181E-1,-2.859054565E-2,9.863887939E0
2.249950467E1,-1.502874756E-1,3.143463135E-3,9.740394745E0
2.254950567E1,-2.010319519E-1,-4.101470947E-2,9.935888214E0
2.259950567E1,-1.344204712E-1,-1.706451416E-2,9.994715881E0
2.264950667E1,-2.157014465E-1,-3.772155762E-2,9.814490662E0
2.269950667E1,-4.730163574E-2,1.676513672E-2,9.883796539E0
2.274950767E1,-1.769320679E-1,-1.347198486E-3,9.815688171E0
2.279950767E1,-5.059478760E-2,3.128494263E-2,9.803264008E0
2.284950867E1,-1.902543640E-1,-7.155120850E-2,9.922865295E0
2.289950867E1,-1.805245972E-1,3.757186890E-2,9.989177399E0
2.294950967E1,-7.484436035E-2,-3.442840576E-2,9.675130463E0
2.299950967E1,-2.350112915E-2,1.017883301E-2,9.981094208E0
2.304951067E1,-1.609153748E-1,-1.930984497E-2,9.748178558E0
2.309951067E1,-1.080752563E-1,-5.598358154E-2,1.008378067E1
2.314951167E1,-1.013392639E-1,9.131011963E-3,9.738299103E0
2.319951167E1,-4.206253052E-2,-4.849914551E-2,9.918973389E0
2.324951267E1,-1.001417542E-1,2.365081787E-2,9.828711090E0
2.329951267E1,-6.810836792E-2,-3.667373657E-2,9.908944244E0
2.334951367E1,-9.565109253E-2,-5.014572144E-2,9.875264282E0
2.339951367E1,-3.158432007E-2,-1.077758789E-2,9.694589996E0
2.344951467E1,-2.282752991E-1,-4.879852295E-2,1.012808853E1
2.349951433E1,-5.448669434E-2,1.437011719E-2,9.779912567E0
2.354951533E1,-1.820214844E-1,-7.858657837E-2,9.745035095E0
2.359951533E1,2.080673218E-2,1.182540894E-2,1.013632141E1
2.364951633E1,-1.833686829E-1,-9.580078125E-3,9.669741669E0
2.369951633E1,4.430786133E-2,-7.334747314E-3,1.007914032E1
2.374951733E1,-1.670526123E-1,-2.993774414E-3,9.761650543E0
2.379951733E1,3.682342529E-2,-1.347198486E-3,9.971065063E0
2.384951833E1,-1.800755310E-1,1.886077881E-2,9.638606415E0
2.389951933E1,1.437011719E-2,-4.550537109E-2,1.021745270E1
2.394951933E1,-2.582130432E-1,-1.437011719E-2,9.535171509E0
2.399952033E1,3.427871704E-2,2.874023438E-2,1.020413040E1
2.404952033E1,-2.023791504E-1,7.035369873E-3,9.717192993E0
2.409952133E1,-3.876937866E-2,-1.631607056E-2,1.009410919E1
2.414952133E1,-8.831634521E-2,2.844085693E-2,9.781110077E0
2.419952233E1,-1.363664246E-1,-3.308120728E-2,9.738598480E0
2.424952233E1,-8.741821289E-2,-2.350112915E-2,1.008393036E1
2.429952333E1,-1.139131165E-1,4.834945679E-2,9.726623383E0
2.434952433E1,-1.597178650E-1,-4.909790039E-2,9.976154480E0
2.439952433E1,-9.056167603E-2,5.089416504E-2,9.916278992E0
2.444952533E1,-9.385482788E-2,-4.445755005E-2,9.929002533E0
2.449952508E1,-1.062789917E-1,3.607498169E-2,9.842632141E0
2.454952608E1,-7.963439941E-2,4.296066284E-2,9.760153656E0
2.459952608E1,-1.194515991E-1,-8.382568359E-3,9.900112610E0
2.464952708E1,-6.571334839E-2,7.559280396E-2,9.875713348E0
2.469952808E1,-9.280700684E-2,-2.155517578E-2,9.880353699E0
2.474952808E1,-9.999206543E-2,5.553451538E-2,9.879305878E0
2.479952908E1,-3.637435913E-2,2.799179077E-2,9.971963196E0
2.484952908E1,-2.418969727E-1,5.014572144E-2,9.786349182E0
2.489953008E1,-2.484832764E-2,5.014572144E-2,9.966873779E0
2.494953008E1,-1.986369324E-1,6.795867920E-2,9.804311829E0
2.499953108E1,-1.327738953E-1,2.065704346E-2,1.015563126E1
2.504953108E1,-7.035369873E-2,8.652008057E-2,9.679621124E0
2.509953208E1,-1.815724182E-1,-7.304809570E-2,9.849368134E0
2.514953308E1,2.814147949E-2,9.295669556E-2,9.989177399E0
2.519953308E1,-6.780899048E-2,3.861968994E-2,9.728269958E0
2.524953408E1,-1.393601990E-1,9.879455566E-3,9.992470551E0
2.529953408E1,-2.335144043E-2,6.706054688E-2,9.820627899E0
2.534953508E1,-2.275268555E-1,6.541397095E-2,9.856104126E0
2.539953508E1,4.191284180E-3,8.442443848E-2,9.954898682E0
2.544953608E1,-1.583706665E-1,9.550140381E-2,9.865534515E0
2.549953742E1,-9.864486694E-2,2.395019531E-2,9.806108093E0
2.554953742E1,-2.544708252E-3,6.212081909E-2,9.820627899E0
2.559953842E1,-1.237925720E-1,1.026864624E-1,9.882599030E0
2.564953842E1,-9.969268799E-2,3.308120728E-2,9.823471985E0
2.569953942E1,-3.757186890E-2,8.187973022E-2,9.967771912E0
2.574954042E1,-1.279838562E-1,4.640350342E-2,9.701176300E0
2.579954042E1,-1.167572021E-2,6.421646118E-2,9.889484711E0
2.584954142E1,-1.920506287E-1,4.984634399E-2,9.915979614E0
2.589954142E1,8.008346558E-2,3.891906738E-2,9.853110352E0
2.594954242E1,-9.430389404E-2,4.909790039E-2,9.891280975E0
2.599954242E1,-8.487350464E-2,5.313949585E-2,9.899513855E0
2.604954342E1,-1.438508606E-1,5.044509888E-2,9.898915100E0
2.609954442E1,-2.799179077E-2,4.969665527E-2,9.771230621E0
2.614954442E1,-2.380050659E-1,2.709365845E-2,9.817035370E0
2.619954542E1,7.484436035E-4,2.170486450E-2,9.920320587E0
2.624954542E1,-1.143621826E-1,6.077362061E-2,9.893975372E0
2.629954642E1,-8.652008057E-2,-2.035766602E-2,9.956545258E0
2.634954742E1,-4.146377563E-2,8.397537231E-2,9.851763153E0
2.639954742E1,-9.041198730E-2,-4.550537109E-2,1.000624191E1
2.644954842E1,-2.152523804E-1,5.358856201E-2,9.723180542E0
2.649954817E1,4.370910645E-2,-1.661544800E-2,1.009485764E1
2.654954917E1,-1.167572021E-1,2.634521484E-2,9.643396454E0
2.659954917E1,-7.798782349E-2,-1.736389160E-2,1.001193008E1
2.664955017E1,-7.933502197E-2,4.984634399E-2,9.837692413E0
2.669955117E1,-1.468446350E-1,-4.730163574E-2,9.928852844E0
2.674955117E1,-9.475296021E-2,4.924758911E-2,9.839788055E0
2.679955217E1,-1.193019104E-1,-4.191284180E-2,9.929750977E0
2.684955217E1,-6.167175293E-2,-2.140548706E-2,9.795031128E0
2.689955317E1,-1.309776306E-1,1.429527283E-1,1.003438339E1
2.694955317E1,-1.044827271E-1,-9.445358276E-2,9.868827667E0
2.699955417E1,-5.164260864E-2,3.652404785E-2,9.934391327E0
2.704955417E1,-9.370513916E-2,-4.490661621E-3,9.901459808E0
2.709955517E1,-1.125659180E-1,4.790039062E-3,9.764943695E0
2.714955617E1,1.541793823E-2,1.047821045E-3,1.003318588E1
2.719955617E1,-2.727328491E-1,1.047821045E-2,9.715097351E0
2.724955717E1,8.756790161E-2,3.353027344E-2,1.014575180E1
2.729955717E1,-1.374142456E-1,-1.122665405E-2,9.708361359E0
2.734955817E1,2.245330811E-3,6.092330933E-2,9.937085724E0
2.739955817E1,-1.210981750E-1,-5.239105225E-3,9.805958405E0
2.744955917E1,4.340972900E-3,-3.173400879E-2,9.815837860E0
2.749955971E1,-1.013392639E-1,2.933898926E-2,9.835596771E0
2.754956071E1,-1.363664246E-1,5.239105225E-2,9.889634399E0
2.759956071E1,-1.181044006E-1,5.523513794E-2,9.889185333E0
2.764956171E1,7.185058594E-3,1.332229614E-2,9.914033661E0
2.769956171E1,-1.381626892E-1,2.215393066E-2,9.880952454E0
2.774956271E1,-8.143066406E-2,1.025367737E-1,9.865833893E0
2.779956271E1,-5.029541016E-2,-2.245330811E-3,9.860445099E0
2.784956371E1,-8.382568359E-3,6.227050781E-2,1.000130219E1
2.789956371E1,-1.031355286E-1,4.191284180E-3,9.849368134E0
2.794956471E1,-7.035369873E-2,7.978408813E-2,9.905950470E0
2.799956471E1,3.472778320E-2,-3.502716064E-2,9.943073273E0
2.804956571E1,-2.083666992E-1,5.852828979E-2,9.824819183E0
2.809956571E1,5.313949585E-2,-2.574645996E-2,9.851463776E0
2.814956671E1,-1.848655701E-1,9.699829102E-2,9.886790314E0
2.819956671E1,7.334747314E-3,6.526428223E-2,9.972112885E0
2.824956771E1,-7.828720093E-2,1.841171265E-2,9.899663544E0
2.829956771E1,-1.164578247E-1,5.508544922E-2,9.884395294E0
2.834956771E1,-4.340972900E-2,6.586303711E-2,9.740394745E0
2.839956871E1,-5.703140259E-2,2.784210205E-2,1.001552261E1
2.844956871E1,-3.951782227E-2,4.101470947E-2,9.792486420E0
2.849956967E1,-5.508544922E-2,5.748046875E-2,9.867630157E0
2.854956967E1,-7.229965210E-2,6.152206421E-2,1.006551865E1
2.859957067E1,-3.338058472E-2,8.322692871E-2,9.666747894E0
2.864957067E1,-5.313949585E-2,-1.631607056E-2,1.003588028E1
2.869957167E1,-8.786727905E-2,1.085243225E-1,9.738448792E0
2.874957167E1,-9.520202637E-2,-2.664459229E-2,9.947713623E0
2.879957167E1,-7.484436035E-4,1.136137390E-1,9.937534790E0
2.884957267E1,-6.496490479E-2,5.658233643E-2,9.858948212E0
2.889957267E1,4.909790039E-2,5.583389282E-2,9.961634674E0
2.894957367E1,-1.182540894E-1,2.649490356E-2,9.805808716E0
2.899957367E1,-1.817221069E-1,7.649093628E-2,9.808054047E0
2.904957367E1,7.544311523E-2,4.745132446E-2,1.002914429E1
2.909957467E1,-2.213896179E-1,9.116043091E-2,9.777367859E0
2.914957467E1,5.269042969E-2,5.328918457E-2,1.003168900E1
2.919957567E1,-1.968406677E-1,7.095245361E-2,9.831405487E0
2.924957567E1,3.592529297E-3,5.568420410E-2,9.884844360E0
2.929957667E1,-7.783813477E-3,4.879852295E-2,9.858499146E0
2.934957667E1,-1.242416382E-1,7.723937988E-2,9.758357391E0
2.939957667E1,2.874023438E-2,7.140151978E-2,9.848170624E0
2.944957767E1,-7.768844604E-2,9.145980835E-2,9.908046112E0
2.949957758E1,-5.224136353E-2,6.346801758E-2,9.829160156E0
2.954957758E1,-9.580078125E-3,7.035369873E-2,1.009800110E1
2.959957858E1,-1.541793823E-2,6.661148071E-2,9.674232330E0
2.964957858E1,-1.315763855E-1,3.966751099E-2,9.950707397E0
2.969957958E1,6.256988525E-2,9.310638428E-2,9.873917084E0
2.974957958E1,1.107696533E-2,5.942642212E-2,9.785301361E0
2.979957958E1,-8.187973022E-2,5.942642212E-2,9.996362457E0
2.984958058E1,1.182540894E-2,9.160949707E-2,9.837991791E0
2.989958058E1,-4.445755005E-2,2.574645996E-2,9.937684479E0
2.994958058E1,-1.657054138E-1,5.763015747E-2,9.970915375E0
2.999958158E1,9.071136475E-2,4.834945679E-2,9.596693573E0
3.004958158E1,-8.681945801E-2,1.502874756E-1,1.022463776E1
3.009958258E1,8.128097534E-2,4.805007935E-2,9.660011902E0
3.014958258E1,-6.900650024E-2,1.083746338E-1,9.971065063E0
3.019958258E1,1.094224548E-1,8.113128662E-2,9.963131561E0
3.024958358E1,-1.389111328E-1,5.448669434E-2,9.548194427E0
3.029958358E1,3.727249146E-2,8.262817383E-2,1.013856674E1
3.034958358E1,-6.780899048E-2,4.355941772E-2,9.808652802E0
3.039958458E1,-2.829116821E-2,1.347198486E-1,9.876910858E0
3.044958458E1,3.861968994E-2,8.232879639E-2,9.858499146E0
3.049958442E1,-8.786727905E-2,1.347198486E-1,9.955946503E0
3.054958542E1,1.115180969E-1,8.158035278E-2,9.842482452E0
3.059958542E1,-8.577163696E-2,4.969665527E-2,9.799521790E0
3.064958542E1,-3.203338623E-2,1.435514832E-1,9.901160431E0
3.069958642E1,-2.963836670E-2,8.652008057E-2,9.913285217E0
3.074958642E1,-6.586303711E-2,1.272354126E-1,9.825717316E0
3.079958642E1,4.281097412E-2,6.496490479E-2,9.892628174E0
3.084958742E1,-1.481918335E-2,9.400451660E-2,9.801767120E0
3.089958742E1,-1.401086426E-1,1.272354126E-1,9.987830200E0
3.094958742E1,9.580078125E-3,3.817062378E-2,9.793085175E0
3.099958842E1,-8.981323242E-2,7.499404907E-2,9.796528015E0
3.104958842E1,1.176553345E-1,1.194515991E-1,1.000803818E1
3.109958842E1,-1.520837402E-1,2.664459229E-2,9.819280701E0
3.114958942E1,-9.580078125E-3,1.541793823E-1,9.906249847E0
3.119958942E1,-8.592132568E-2,1.402583313E-1,9.780511322E0
3.124958942E1,-5.987548828E-4,4.370910645E-2,1.005773483E1
3.129958942E1,-7.095245361E-2,1.365161133E-1,9.578281860E0
3.134959042E1,1.065783691E-1,1.022373962E-1,1.002869522E1
3.139959042E1,-4.670288086E-2,1.260379028E-1,9.951755219E0
3.144959042E1,3.367996216E-2,1.086740112E-1,9.799521790E0
3.149959117E1,2.993774414E-2,1.447489929E-1,9.881401520E0
3.154959117E1,4.340972900E-2,1.613644409E-1,9.934391327E0
3.159959117E1,-4.580474854E-2,1.213975525E-1,9.922865295E0
3.164959217E1,-9.430389404E-3,2.017803955E-1,9.808802490E0
3.169959217E1,-6.077362061E-2,9.310638428E-2,9.887688446E0
3.174959217E1,-4.610412598E-2,2.502795410E-1,1.000893631E1
3.179959217E1,-1.118174744E-1,1.556762695E-1,9.905950470E0
3.184959317E1,6.286926270E-3,1.868115234E-1,9.688602448E0
3.189959317E1,-6.855743408E-2,1.574725342E-1,1.004785538E1
3.194959317E1,-1.841171265E-2,2.868035889E-1,9.772877197E0
3.199959317E1,2.454895020E-2,2.067201233E-1,9.945767670E0
3.204959417E1,-1.260379028E-1,2.719844055E-1,9.797276459E0
3.209959417E1,1.314266968E-1,1.109193420E-1,9.766141205E0
3.214959417E1,-3.198847961E-1,3.330574036E-1,9.860594788E0
3.219959517E1,1.290316772E-1,2.212399292E-1,9.925110626E0
3.224959517E1,-1.305285645E-1,2.546205139E-1,9.798324280E0
3.229959517E1,4.056564331E-2,2.324665833E-1,1.007509872E1
3.234959517E1,-3.022215271E-1,2.562670898E-1,1.003617966E1
3.239959617E1,-1.929487610E-1,1.586700439E-1,9.781110077E0
3.244959617E1,-2.326162720E-1,1.962419128E-1,9.641749878E0
3.249959608E1,2.601589966E-1,9.505233765E-2,1.014769775E1
3.254959608E1,-4.984634399E-2,2.942880249E-1,1.001866608E1
3.259959708E1,-8.577163696E-2,1.537303162E-1,9.688303070E0
3.264959708E1,1.257385254E-2,1.547781372E-1,9.947563934E0
3.269959708E1,-1.013392639E-1,2.712359619E-1,9.862241364E0
3.274959708E1,3.113525391E-2,9.879455566E-2,9.924062805E0
3.279959808E1,-2.173480225E-1,2.287243652E-1,9.578880615E0
3.284959808E1,-2.933898926E-1,3.341052246E-1,1.007120682E1
3.289959808E1,-1.079255676E-1,2.607577515E-1,9.715396729E0
3.294959808E1,-8.861572266E-2,1.465452576E-1,9.960886230E0
3.299959908E1,-8.128097534E-2,2.960842896E-1,9.759704590E0
3.304959908E1,-1.444496155E-1,1.863624573E-1,1.001612137E1
3.309959908E1,-3.215313721E-1,2.984793091E-1,9.644593964E0
3.314959908E1,-4.565505981E-2,1.850152588E-1,9.955347748E0
3.319960008E1,-4.201762390E-1,4.014651489E-1,9.832453308E0
3.324960008E1,-3.661386108E-1,3.170407104E-1,9.943672028E0
3.329960008E1,-1.434017944E-1,2.978805542E-1,9.864935760E0
3.334960008E1,-1.549278259E-1,2.279759216E-1,1.000654129E1
3.339960008E1,-9.901908875E-1,2.969824219E-1,1.026640091E1
3.344960108E1,-6.176156616E-1,5.037025452E-1,1.052296738E1
