"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.002626104E1,2.489323425E-1,-2.621049500E-1,9.701775055E0
2.007657304E1,3.007246399E-1,-2.224374390E-1,9.838141479E0
2.012688504E1,3.628454590E-1,-1.073268127E-1,9.753417664E0
2.017719604E1,3.802093506E-2,-1.646575928E-2,9.854307861E0
2.022750804E1,2.999761963E-1,-4.625381470E-2,9.923014984E0
2.027781904E1,2.525248718E-1,-1.041833496E-1,9.962682495E0
2.032813104E1,1.761836243E-1,-5.822891235E-2,9.886490936E0
2.037844304E1,2.850073242E-1,-1.215472412E-1,9.802964630E0
2.042875442E1,4.251159668E-2,-6.391708374E-2,9.939929810E0
2.047906642E1,1.478924561E-1,-1.851649475E-1,9.824519806E0
2.052937742E1,1.901046753E-1,-2.242337036E-1,9.903854828E0
2.057968942E1,2.128573608E-1,-7.214996338E-2,9.832153931E0
2.063000142E1,2.195933533E-1,-7.828720093E-2,9.905202026E0
2.068031242E1,1.080752563E-1,-1.299298096E-1,9.965676270E0
2.073062442E1,2.029779053E-1,-1.507365417E-1,9.905052338E0
2.078093542E1,1.416055298E-1,-1.004411316E-1,9.854906616E0
2.083124742E1,1.987866211E-1,-1.279838562E-1,9.743388519E0
2.088155942E1,3.519181824E-1,-2.174977112E-1,9.941726074E0
2.093187042E1,3.007246399E-1,-2.038760376E-1,9.799671478E0
2.098218242E1,3.391946411E-1,-1.776805115E-1,9.884844360E0
2.103249342E1,1.005908203E-1,-8.143066406E-2,9.977801056E0
2.108280542E1,1.752854919E-1,-8.786727905E-2,9.917476501E0
2.113311742E1,1.661544800E-1,-1.002914429E-1,9.993518372E0
2.118342842E1,2.610571289E-1,-1.471440125E-1,9.825717316E0
2.123374042E1,1.399589539E-1,-1.157093811E-1,9.819280701E0
2.128405142E1,-6.840774536E-2,-6.301895142E-2,9.978399811E0
2.133436342E1,2.023791504E-1,-1.853146362E-1,9.847422180E0
2.138467542E1,2.441423035E-1,-1.570234680E-1,9.752968597E0
2.143498654E1,1.603166199E-1,-1.297801208E-1,9.895771637E0
2.148529854E1,2.511776733E-1,-1.469943237E-1,9.841434631E0
2.153560954E1,1.317260742E-1,-1.251397705E-1,9.969717865E0
2.158592154E1,2.375559998E-1,-1.739382935E-1,9.905651093E0
2.163623254E1,3.026705933E-1,-9.505233765E-2,9.891879730E0
2.168654454E1,1.745370483E-1,-8.951385498E-2,9.940678253E0
2.173685654E1,2.406994629E-1,-1.938468933E-1,9.837243347E0
2.178716754E1,8.562194824E-2,-1.598675537E-1,9.860894165E0
2.183747954E1,2.469863892E-1,-2.423460388E-1,9.736203461E0
2.188779054E1,1.666035461E-1,-1.743873596E-1,9.997559967E0
2.193810254E1,1.895059204E-1,-1.017883301E-1,9.851463776E0
2.198841354E1,2.276765442E-1,-1.215472412E-1,9.979148254E0
2.203872554E1,1.336720276E-1,-1.675016785E-1,9.853709106E0
2.208903754E1,7.649093628E-2,-1.547781372E-1,9.771529999E0
2.213934854E1,2.318678284E-1,-1.841171265E-1,9.971663818E0
2.218966054E1,8.637039185E-2,-1.570234680E-1,9.786498871E0
2.223997154E1,1.004411316E-1,-1.836680603E-1,9.936037903E0
2.229028354E1,2.656974792E-1,-1.847158813E-1,9.876012726E0
2.234059454E1,2.457888794E-1,-9.265731812E-2,9.827214203E0
2.239090654E1,2.383044434E-1,-1.160087585E-1,1.000264938E1
2.244121779E1,1.963916016E-1,-2.865042114E-1,9.754166107E0
2.249152879E1,1.038839722E-1,-2.504292297E-1,9.811047821E0
2.254184079E1,1.378633118E-1,-1.420545959E-1,9.920320587E0
2.259215179E1,1.826202393E-1,-1.495390320E-1,9.950258331E0
2.264246379E1,1.646575928E-2,-6.765930176E-2,9.918374634E0
2.269277479E1,1.508862305E-1,-1.365161133E-1,9.870623932E0
2.274308679E1,2.152523804E-1,-2.272274780E-1,9.897867279E0
2.279339779E1,2.501298523E-1,-2.728825378E-1,9.846673737E0
2.284370979E1,1.252894592E-1,-1.939965820E-1,9.795031128E0
2.289402079E1,2.107617188E-1,-1.769320679E-1,1.006042923E1
2.294433279E1,2.541714478E-1,-1.338217163E-1,9.827962646E0
2.299464479E1,2.074685669E-1,-2.097138977E-1,9.830806732E0
2.304495579E1,1.239422607E-1,-2.664459229E-1,9.797875214E0
2.309526779E1,1.014889526E-1,-3.138972473E-1,9.809700623E0
2.314557879E1,2.627037048E-1,-2.597099304E-1,9.760153656E0
2.319589079E1,2.763253784E-1,-1.402583313E-1,9.971813507E0
2.324620179E1,1.610650635E-1,-1.525328064E-1,9.925110626E0
2.329651379E1,2.751278687E-1,-1.842668152E-1,9.917326813E0
2.334682479E1,2.252815247E-1,-1.847158813E-1,9.880653076E0
2.339713679E1,2.731819153E-1,-2.186952209E-1,9.835447083E0
2.344744804E1,2.046244812E-1,-2.104623413E-1,9.924362183E0
2.349776004E1,2.683918762E-1,-2.653981018E-1,9.810149689E0
2.354807104E1,2.248324585E-1,-2.177970886E-1,9.847272491E0
2.359838304E1,2.284249878E-1,-1.701960754E-1,9.825118561E0
2.364869404E1,1.752854919E-1,-2.287243652E-1,9.857301636E0
2.369900604E1,2.359094238E-1,-2.694396973E-1,9.853858795E0
2.374931704E1,9.669891357E-2,-2.215393066E-1,9.928104401E0
2.379962904E1,2.591111755E-1,-1.511856079E-1,9.902807007E0
2.384994104E1,1.425036621E-1,-1.869612122E-1,9.927355957E0
2.390025204E1,2.282752991E-1,-2.185455322E-1,1.001821701E1
2.395056404E1,1.222956848E-1,-2.095642090E-1,9.782606964E0
2.400087504E1,1.953437805E-1,-2.348616028E-1,9.962682495E0
2.405118704E1,1.948947144E-1,-2.489323425E-1,9.838889923E0
2.410149804E1,1.752854919E-1,-2.788700867E-1,9.802365875E0
2.415181004E1,2.710862732E-1,-2.758763123E-1,9.918973389E0
2.420212104E1,9.160949707E-2,-2.249821472E-1,9.842332764E0
2.425243304E1,2.707868958E-1,-2.368075562E-1,9.949210510E0
2.430274404E1,9.864486694E-2,-1.704954529E-1,9.768536224E0
2.435305604E1,2.436932373E-1,-2.597099304E-1,1.005159760E1
2.440336704E1,2.133064270E-1,-2.580633545E-1,9.875264282E0
2.445367908E1,2.095642090E-1,-2.028282166E-1,9.837542725E0
2.450399008E1,1.402583313E-1,-2.192939758E-1,9.928254089E0
2.455430208E1,1.703457642E-1,-2.439926147E-1,9.876910858E0
2.460461308E1,9.580078125E-2,-2.239343262E-1,9.707762604E0
2.465492508E1,1.930984497E-1,-2.401007080E-1,9.898915100E0
2.470523608E1,1.700463867E-1,-1.948947144E-1,1.000743942E1
2.475554808E1,1.362167358E-1,-2.309696960E-1,9.930948486E0
2.480585908E1,2.085163879E-1,-2.049238586E-1,9.930499420E0
2.485617108E1,2.667453003E-1,-1.913021851E-1,9.871671753E0
2.490648208E1,2.392025757E-1,-2.381547546E-1,9.843230896E0
2.495679408E1,3.564088440E-1,-3.728746033E-1,9.824819183E0
2.500710508E1,1.935475159E-1,-2.383044434E-1,9.872869263E0
2.505741608E1,1.851649475E-1,-1.109193420E-1,1.004950195E1
2.510772808E1,2.257305908E-1,-1.576222229E-1,9.891580353E0
2.515803908E1,1.528321838E-1,-1.704954529E-1,9.918823700E0
2.520835108E1,1.624122620E-1,-2.201921082E-1,9.886341248E0
2.525866208E1,2.119592285E-1,-3.056643677E-1,9.731114044E0
2.530897408E1,1.505868530E-1,-2.874023438E-1,9.828112335E0
2.535928508E1,1.227447510E-1,-2.859054565E-1,9.844278717E0
2.540959708E1,2.558180237E-1,-1.899549866E-1,9.948611755E0
2.545990796E1,2.299218750E-1,-2.100132751E-1,9.898915100E0
2.551021996E1,1.725910950E-1,-1.778302002E-1,9.824968872E0
2.556053096E1,2.148033142E-1,-2.924917603E-1,9.987381134E0
2.561084296E1,1.712438965E-1,-2.695893860E-1,9.813293152E0
2.566115396E1,1.824705505E-1,-2.496807861E-1,9.845925293E0
2.571146596E1,1.890568542E-1,-2.044747925E-1,9.976453857E0
2.576177696E1,2.079176331E-1,-2.814147949E-1,9.755812683E0
2.581208796E1,2.026785278E-1,-2.659968567E-1,9.928254089E0
2.586239996E1,1.972897339E-1,-2.718347168E-1,9.854607239E0
2.591271096E1,1.760339355E-1,-2.621049500E-1,9.932744751E0
2.596302296E1,2.550695801E-1,-2.682421875E-1,9.864187317E0
2.601333396E1,1.932481384E-1,-2.180964661E-1,9.942773895E0
2.606364596E1,1.564247131E-1,-2.634521484E-1,9.833800507E0
2.611395696E1,2.565664673E-1,-2.667453003E-1,9.953401794E0
2.616426896E1,1.675016785E-1,-3.198847961E-1,9.751172333E0
2.621457996E1,2.163002014E-1,-2.421963501E-1,9.923464050E0
2.626489096E1,2.561174011E-1,-3.002755737E-1,9.806557159E0
2.631520296E1,2.481838989E-1,-2.444416809E-1,9.832153931E0
2.636551396E1,1.938468933E-1,-3.011737061E-1,9.810149689E0
2.641582629E1,7.170089722E-2,-2.848576355E-1,9.893077240E0
2.646613729E1,2.375559998E-1,-2.143542480E-1,9.927805023E0
2.651644929E1,1.332229614E-1,-2.478845215E-1,9.956844635E0
2.656676029E1,1.972897339E-1,-2.517764282E-1,9.865833893E0
2.661707229E1,2.089654541E-1,-2.658471680E-1,9.873168640E0
2.666738329E1,1.555265808E-1,-2.884501648E-1,9.797276459E0
2.671769429E1,2.308200073E-1,-2.939886475E-1,9.886640625E0
2.676800629E1,2.001338196E-1,-2.513273621E-1,9.844278717E0
2.681831729E1,2.766247559E-1,-2.748284912E-1,9.893975372E0
2.686862929E1,1.666035461E-1,-3.165916443E-1,9.769733734E0
2.691894029E1,1.534309387E-1,-1.050814819E-1,1.015009277E1
2.696925129E1,1.821711731E-1,-2.179467773E-1,9.655221863E0
2.701956329E1,1.730401611E-1,-1.986369324E-1,9.995763702E0
2.706987429E1,1.586700439E-1,-3.475772095E-1,9.889784088E0
2.712018629E1,2.344125366E-1,-3.523672485E-1,9.509874115E0
2.717049729E1,3.079096985E-1,-2.225871277E-1,1.010698242E1
2.722080929E1,1.264869690E-1,-2.210902405E-1,9.974956970E0
2.727112029E1,1.275347900E-1,-2.772235107E-1,9.805958405E0
2.732143129E1,1.859133911E-1,-3.275189209E-1,9.874665527E0
2.737174329E1,2.644999695E-1,-2.915936279E-1,9.976453857E0
2.742205417E1,4.090992737E-1,-3.064128113E-1,9.843081207E0
2.747236517E1,2.787203979E-1,-4.222718811E-1,9.739496613E0
2.752267717E1,2.008822632E-1,-3.197351074E-1,9.940378876E0
2.757298817E1,1.874102783E-1,-3.394940186E-1,9.766889648E0
2.762330017E1,2.314187622E-1,-3.308120728E-1,9.987830200E0
2.767361117E1,2.173480225E-1,-3.300636292E-1,9.848470001E0
2.772392217E1,2.100132751E-1,-3.379971313E-1,9.926308136E0
2.777423417E1,1.601669312E-1,-3.508703613E-1,9.870474243E0
2.782454517E1,7.948471069E-2,-3.426374817E-1,9.951455841E0
2.787485717E1,2.466870117E-1,-3.149450684E-1,9.886790314E0
2.792516817E1,2.282752991E-1,-3.628454590E-1,9.956694946E0
2.797547917E1,2.472857666E-1,-3.390449524E-1,9.759255524E0
2.802579117E1,1.884580994E-1,-3.664379883E-1,9.899663544E0
2.807610217E1,2.207908630E-1,-3.333567810E-1,9.888137512E0
2.812641317E1,2.032772827E-1,-3.412902832E-1,9.903256073E0
2.817672517E1,1.706451416E-1,-2.713856506E-1,9.924212494E0
2.822703617E1,1.776805115E-1,-2.921923828E-1,9.859846344E0
2.827734817E1,1.618135071E-1,-3.993695068E-1,9.834998016E0
2.832765917E1,2.448907471E-1,-3.752696228E-1,9.856253815E0
2.837797017E1,1.896556091E-1,-3.459306335E-1,9.890831909E0
2.842828192E1,2.213896179E-1,-3.456312561E-1,9.869725800E0
2.847859292E1,2.444416809E-1,-3.486250305E-1,9.920470276E0
2.852890392E1,1.945953369E-1,-3.070115662E-1,9.915380859E0
2.857921592E1,2.897973633E-1,-2.929408264E-1,9.896969147E0
2.862952692E1,2.409988403E-1,-3.004252625E-1,9.954449615E0
2.867983792E1,1.960922241E-1,-3.394940186E-1,9.833650818E0
2.873014992E1,1.688488770E-1,-3.882925415E-1,9.915829926E0
2.878046092E1,2.130070496E-1,-4.085005188E-1,9.803713074E0
2.883077292E1,2.192939758E-1,-3.713777161E-1,9.849368134E0
2.888108392E1,2.619552612E-1,-3.561094666E-1,9.903256073E0
2.893139492E1,3.549119568E-1,-2.743794250E-1,9.932894440E0
2.898170692E1,3.016227722E-1,-2.559677124E-1,9.923314362E0
2.903201792E1,2.591111755E-1,-2.990780640E-1,9.858648834E0
2.908232892E1,1.472937012E-1,-2.978805542E-1,9.832004242E0
2.913264092E1,2.763253784E-1,-3.104544067E-1,9.896370392E0
2.918295192E1,2.234852600E-1,-2.661465454E-1,9.882898407E0
2.923326292E1,1.031355286E-1,-2.493814087E-1,9.843081207E0
2.928357492E1,5.867797852E-2,-2.139051819E-1,9.955048370E0
2.933388592E1,9.639953613E-2,-2.788700867E-1,9.834698639E0
2.938419692E1,2.213896179E-1,-2.712359619E-1,9.930798798E0
2.943450971E1,2.516267395E-1,-3.128494263E-1,9.828411713E0
2.948482071E1,2.775228882E-1,-2.501298523E-1,9.840835876E0
2.953513171E1,2.294728088E-1,-2.573149109E-1,9.926158447E0
2.958544271E1,3.252735901E-1,-3.041674805E-1,9.805659027E0
2.963575471E1,2.237846375E-1,-2.639012146E-1,9.870324554E0
2.968606571E1,1.984872437E-1,-3.158432007E-1,9.845326538E0
2.973637671E1,2.492317200E-1,-3.098556519E-1,9.859696655E0
2.978668871E1,1.486408997E-1,-2.653981018E-1,9.847871246E0
2.983699971E1,2.225871277E-1,-3.445834351E-1,9.911638641E0
2.988731071E1,2.110610962E-1,-3.273692322E-1,9.835147705E0
2.993762271E1,2.113604736E-1,-2.080673218E-1,1.006641678E1
2.998793371E1,2.372566223E-1,-3.185375977E-1,9.934091949E0
3.003824471E1,1.758842468E-1,-3.219804382E-1,9.909393311E0
3.008855671E1,2.472857666E-1,-3.769161987E-1,9.782906342E0
3.013886771E1,3.204835510E-1,-3.373983765E-1,9.887688446E0
3.018917871E1,1.713935852E-1,-3.062631226E-1,9.939929810E0
3.023948971E1,1.297801208E-1,-3.010240173E-1,9.851014709E0
3.028980171E1,1.719923401E-1,-2.924917603E-1,9.967322845E0
3.034011271E1,2.234852600E-1,-3.406915283E-1,9.841883698E0
3.039042371E1,2.547702026E-1,-3.894900513E-1,9.776769104E0
3.044073504E1,1.772314453E-1,-2.899470520E-1,9.838440857E0
3.049104604E1,1.941462708E-1,-3.300636292E-1,9.922565918E0
3.054135704E1,2.001338196E-1,-2.668949890E-1,9.885293427E0
3.059166804E1,1.966909790E-1,-1.939965820E-1,9.927056580E0
3.064198004E1,1.326242065E-1,-2.151026917E-1,9.961484985E0
3.069229104E1,3.260220337E-1,-2.513273621E-1,9.911488953E0
3.074260204E1,1.022373962E-1,-1.904040527E-1,9.768236847E0
3.079291304E1,2.061213684E-1,-2.445913696E-1,9.919272766E0
3.084322504E1,1.712438965E-1,-2.371069336E-1,9.896669769E0
3.089353604E1,2.281256104E-1,-2.627037048E-1,9.759405212E0
3.094384704E1,2.215393066E-1,-1.785786438E-1,9.997709656E0
3.099415904E1,1.281335449E-1,-1.896556091E-1,9.793384552E0
3.104447004E1,2.574645996E-1,-2.502795410E-1,9.955946503E0
3.109478104E1,2.350112915E-1,-1.811233521E-1,9.812993774E0
3.114509204E1,1.919009399E-1,-2.330653381E-1,9.936187592E0
3.119540404E1,2.981799316E-1,-2.251318359E-1,9.937534790E0
3.124571504E1,1.760339355E-1,-1.636097717E-1,9.904752960E0
3.129602604E1,2.324665833E-1,-2.240840149E-1,9.904453583E0
3.134633704E1,1.550775146E-1,-2.621049500E-1,9.841584320E0
3.139664904E1,1.609153748E-1,-2.817141724E-1,9.771529999E0
3.144695992E1,2.701881409E-1,-2.257305908E-1,9.966424713E0
3.149727092E1,1.999841309E-1,-2.351609802E-1,9.863289185E0
3.154758192E1,2.665956116E-1,-2.323168945E-1,9.890382843E0
3.159789392E1,2.409988403E-1,-2.471360779E-1,9.894424438E0
3.164820492E1,1.824705505E-1,-2.035766602E-1,9.867779846E0
3.169851592E1,1.622625732E-1,-3.357518005E-1,9.807754669E0
3.174882692E1,1.892065430E-1,-3.439846802E-1,9.873018951E0
3.179913892E1,1.431024170E-1,-2.854563904E-1,9.862091675E0
3.184944992E1,2.315684509E-1,-2.390528870E-1,9.935439148E0
3.189976092E1,2.553689575E-1,-2.627037048E-1,9.892628174E0
3.195007192E1,2.008822632E-1,-2.124082947E-1,9.947713623E0
3.200038392E1,2.278262329E-1,-2.791694641E-1,9.859546967E0
3.205069492E1,1.302291870E-1,-2.965333557E-1,9.862391052E0
3.210100592E1,2.508782959E-1,-2.794688416E-1,9.939480743E0
3.215131692E1,2.113604736E-1,-2.755769348E-1,9.838141479E0
3.220162792E1,1.827699280E-1,-2.776725769E-1,9.863289185E0
3.225193992E1,2.697390747E-1,-3.083587646E-1,9.845027161E0
3.230225092E1,2.017803955E-1,-2.423460388E-1,9.863738251E0
3.235256192E1,1.811233521E-1,-2.504292297E-1,9.766440582E0
3.240287292E1,2.022294617E-1,-2.082170105E-1,1.006896149E1
3.245318504E1,2.597099304E-1,-3.326083374E-1,9.646240540E0
3.250349604E1,1.146615601E-1,-2.148033142E-1,9.863289185E0
3.255380704E1,2.707868958E-1,-1.501377869E-1,9.996811523E0
3.260411804E1,1.474433899E-1,-1.922003174E-1,9.858648834E0
3.265442904E1,1.992356873E-1,-1.956431580E-1,9.905501404E0
3.270474004E1,1.592687988E-1,-2.128573608E-1,9.845326538E0
3.275505204E1,2.703378296E-1,-2.198927307E-1,9.792336731E0
3.280536304E1,2.969824219E-1,-2.372566223E-1,9.926158447E0
3.285567404E1,1.204994202E-1,-1.688488770E-1,9.892478485E0
3.290598504E1,1.128652954E-1,-1.913021851E-1,1.020532791E1
3.295629604E1,1.761836243E-1,-1.640588379E-1,1.005743546E1
3.300660804E1,1.366658020E-1,-2.495310974E-1,1.000279907E1
3.305691904E1,1.586700439E-1,-2.631527710E-1,9.717043304E0
3.310723004E1,1.260379028E-1,-1.916015625E-1,9.820328522E0
3.315754104E1,1.989363098E-1,-2.285746765E-1,9.837243347E0
3.320785204E1,1.672023010E-1,-1.854643250E-1,9.936786346E0
3.325816404E1,1.966909790E-1,-1.538800049E-1,9.914632416E0
3.330847504E1,1.492396545E-1,-1.326242065E-1,9.943672028E0
3.335878604E1,2.995271301E-1,-2.070195007E-1,9.987680511E0
3.340909704E1,2.070195007E-1,-2.180964661E-1,9.911788330E0
3.345940867E1,1.050814819E-1,-2.183958435E-1,9.812245331E0
3.350971967E1,2.682421875E-1,-2.414479065E-1,9.822124786E0
3.356003167E1,2.327659607E-1,-2.954855347E-1,9.870773621E0
3.361034267E1,1.667532349E-1,-1.549278259E-1,9.961784363E0
3.366065367E1,1.910028076E-1,-2.698887634E-1,9.727521515E0
3.371096467E1,3.156935120E-1,-2.610571289E-1,1.016970200E1
3.376127567E1,-4.879852295E-2,6.331832886E-2,9.811347198E0
3.381158667E1,2.525248718E-1,-1.202000427E-1,9.918374634E0
3.386189867E1,2.733316040E-1,-1.155596924E-1,1.014650024E1
3.391220967E1,3.965254211E-1,-2.058219910E-1,9.804611206E0
3.396252067E1,1.553768921E-1,-1.553768921E-1,9.870324554E0
3.401283167E1,1.760339355E-1,-4.490661621E-3,9.880952454E0
3.406314267E1,1.984872437E-1,-1.002914429E-1,9.772278442E0
3.411345367E1,1.434017944E-1,-5.987548828E-2,9.878707123E0
3.416376567E1,1.492396545E-1,-8.786727905E-2,1.000309845E1
3.421407667E1,2.212399292E-1,-5.014572144E-2,9.898765411E0
3.426438767E1,2.224374390E-1,-1.375639343E-1,9.920619965E0
3.431469867E1,1.442999268E-1,-1.435514832E-1,9.833950195E0
3.436500967E1,2.008822632E-1,-8.741821289E-2,9.757010193E0
3.441532067E1,1.689985657E-1,-1.236428833E-1,9.769883423E0
3.446563121E1,1.869612122E-1,-8.502319336E-2,9.970316620E0
3.451594221E1,1.809736633E-1,-5.897735596E-2,9.883197784E0
3.456625421E1,3.411405945E-1,-1.960922241E-1,1.001357666E1
3.461656521E1,6.649172974E-1,-2.371069336E-1,1.012853760E1
3.466687621E1,-2.115101624E-1,3.354524231E-1,9.341773682E0
3.471718721E1,3.242257690E-1,-8.981323242E-2,9.755363617E0
3.476749821E1,2.255809021E-1,-6.735992432E-3,1.014111145E1
3.481780921E1,1.993853760E-1,-1.056802368E-1,9.643546143E0
3.486812021E1,-2.649490356E-2,4.879852295E-2,9.952653351E0
3.491843121E1,7.978408813E-2,-8.412506104E-2,1.000863693E1
3.496874321E1,-1.678010559E-1,4.520599365E-2,9.558972015E0
3.501905421E1,2.664459229E-2,1.431024170E-1,1.001387604E1
3.506936521E1,-7.484436035E-3,1.859133911E-1,9.901010742E0
3.511967621E1,-7.170089722E-2,2.204914856E-1,9.944121094E0
3.516998721E1,-1.510359192E-1,2.441423035E-1,1.007180557E1
3.522029821E1,1.013392639E-1,-3.442840576E-3,9.745334473E0
3.527060921E1,5.418731689E-2,4.999603271E-2,9.946665802E0
3.532092021E1,3.098556519E-2,-1.338217163E-1,9.723030853E0
3.537123121E1,5.014572144E-2,9.969268799E-2,9.995614014E0
3.542154321E1,2.384541321E-1,-4.924758911E-2,9.614506531E0
3.547185417E1,6.765930176E-2,8.352630615E-2,9.805659027E0
3.552216517E1,2.610571289E-1,7.319778442E-2,1.000758911E1
3.557247617E1,-1.437011719E-2,7.604187012E-2,9.832153931E0
3.562278717E1,2.380050659E-2,8.637039185E-2,9.821076965E0
3.567309817E1,6.316864014E-2,2.230361938E-2,9.871072998E0
3.572340917E1,9.160949707E-2,1.157093811E-1,9.790091400E0
3.577372017E1,1.255888367E-1,1.142124939E-1,9.925410004E0
3.582403117E1,5.059478760E-2,1.061293030E-1,9.955347748E0
3.587434217E1,9.145980835E-2,7.679031372E-2,9.789792023E0
3.592465317E1,1.076261902E-1,1.104702759E-1,9.962532806E0
3.597496517E1,1.945953369E-2,1.390608215E-1,9.813592529E0
3.602527617E1,1.296304321E-1,9.639953613E-2,9.998009033E0
3.607558717E1,-7.050338745E-2,1.672023010E-1,9.866582336E0
3.612589817E1,4.071533203E-2,6.361770630E-2,9.812544708E0
3.617620917E1,1.651066589E-1,1.146615601E-1,9.960736542E0
3.622652017E1,6.661148071E-2,1.299298096E-1,9.834399261E0
3.627683117E1,8.128097534E-2,-5.688171387E-3,9.895921326E0
3.632714217E1,2.104623413E-1,9.101074219E-2,9.986483002E0
3.637745317E1,-4.939727783E-3,8.607101440E-2,9.750124512E0
3.642776421E1,1.531315613E-1,1.558259583E-1,1.004575974E1
3.647807521E1,6.750961304E-2,1.209484863E-1,9.800868988E0
3.652838621E1,1.603166199E-1,1.112187195E-1,9.952503662E0
3.657869721E1,1.309776306E-1,2.829116821E-2,9.734856262E0
3.662900821E1,1.110690308E-1,4.475692749E-2,9.857900391E0
3.667931921E1,4.445755005E-2,1.094224548E-1,9.924362183E0
3.672963121E1,2.993774414E-4,1.281335449E-1,9.715546417E0
3.677994221E1,6.496490479E-2,1.154100037E-1,1.003498215E1
3.683025321E1,1.002914429E-2,1.544787598E-1,9.786947937E0
3.688056421E1,1.176553345E-1,1.664538574E-1,9.987381134E0
3.693087521E1,4.535568237E-2,1.562750244E-1,9.911189575E0
3.698118621E1,1.504371643E-1,4.849914551E-2,9.852511597E0
3.703149721E1,1.486408997E-1,6.301895142E-2,9.822124786E0
3.708180821E1,7.888595581E-2,7.828720093E-2,9.789792023E0
3.713211921E1,7.544311523E-2,6.750961304E-2,9.937085724E0
3.718243021E1,9.265731812E-2,1.133143616E-1,9.816885681E0
3.723274121E1,1.246907043E-1,1.251397705E-1,9.914482727E0
3.728305221E1,6.032455444E-2,1.320254517E-1,9.876611481E0
3.733336321E1,3.308120728E-2,1.694476318E-1,9.781559143E0
3.738367421E1,1.242416382E-1,-3.113525391E-2,9.809850311E0
3.743398529E1,7.708969116E-2,9.041198730E-2,9.945917358E0
3.748429629E1,1.210981750E-1,1.447489929E-1,9.855355682E0
3.753460729E1,2.814147949E-2,1.291813660E-1,9.948162689E0
3.758491829E1,1.047821045E-1,1.586700439E-2,9.908495178E0
3.763522929E1,3.517684937E-2,4.026626587E-2,9.852062531E0
3.768554029E1,1.356179810E-1,4.775070190E-2,9.841584320E0
3.773585129E1,4.550537109E-2,2.125579834E-2,9.884844360E0
3.778616229E1,4.041595459E-2,6.092330933E-2,9.912237396E0
3.783647329E1,1.149609375E-1,6.316864014E-2,9.881102142E0
3.788678429E1,1.718426514E-1,4.685256958E-2,9.954299927E0
3.793709529E1,1.543290710E-1,-2.454895020E-2,9.962981873E0
3.798740629E1,2.797682190E-1,7.783813477E-3,9.872120819E0
3.803771729E1,1.573228455E-1,4.191284180E-2,9.681267700E0
3.808802829E1,2.444416809E-1,4.056564331E-2,9.920619965E0
3.813833929E1,1.142124939E-1,3.367996216E-2,1.003573059E1
3.818865029E1,1.266366577E-1,5.733078003E-2,9.795330505E0
3.823896129E1,1.863624573E-1,5.463638306E-2,9.950408020E0
3.828927229E1,2.930905151E-1,-3.098556519E-2,9.831704865E0
3.833958329E1,2.664459229E-1,-3.532653809E-2,9.761051788E0
3.838989429E1,2.028282166E-1,-5.433700562E-2,9.846973114E0
3.844020508E1,2.674937439E-1,-3.832031250E-2,9.950707397E0
3.849051608E1,2.574645996E-1,8.696914673E-2,9.871522064E0
3.854082708E1,1.710942078E-1,8.382568359E-2,9.918674011E0
3.859113808E1,3.457809448E-1,1.011895752E-1,1.058254349E1
3.864144908E1,1.106199646E-1,1.107696533E-1,9.758058014E0
3.869176008E1,9.864486694E-2,2.589614868E-2,9.696086884E0
3.874207108E1,3.650907898E-1,3.592529297E-2,1.005728577E1
3.879238208E1,6.182144165E-2,1.490899658E-1,9.824519806E0
3.884269308E1,1.067280579E-1,1.616638184E-1,9.864037628E0
3.889300408E1,2.155517578E-2,2.399510193E-1,9.991722107E0
3.894331508E1,-2.260299683E-2,3.366499329E-1,9.926008759E0
3.899362608E1,-1.428030396E-1,3.965254211E-1,9.865983582E0
3.904393708E1,-2.308200073E-1,3.646417236E-1,9.786199493E0
3.909424808E1,-1.631607056E-2,5.258564758E-1,1.031504974E1
3.914455908E1,-1.031504974E0,6.673123169E-1,8.337362366E0
3.919487008E1,-3.966751099E-1,5.174739075E-1,1.100167191E1
