"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.987632704E1,-3.728746033E-1,4.082011414E-1,9.651180267E0
1.992633004E1,-7.783813477E-2,2.197430420E-1,1.010832962E1
1.997633204E1,-2.945874023E-1,2.981799316E-1,9.587861938E0
2.002633504E1,-6.421646118E-2,2.845582581E-1,1.006596771E1
2.007633804E1,-1.110690308E-1,3.516188049E-1,9.675130463E0
2.012634004E1,-8.307723999E-2,2.347119141E-1,9.874815216E0
2.017634304E1,-9.804611206E-2,4.026626587E-1,9.897867279E0
2.022634504E1,-2.935395813E-1,2.662962341E-1,9.873318329E0
2.027634771E1,-1.498384094E-1,4.324507141E-1,1.013602203E1
2.032634971E1,-1.004411316E-1,3.288661194E-1,9.812694397E0
2.037635271E1,-3.104544067E-1,2.338137817E-1,9.674382019E0
2.042635471E1,-7.035369873E-3,3.502716064E-1,1.011476624E1
2.047635771E1,-3.391946411E-1,1.933978271E-1,9.704918518E0
2.052635971E1,4.894821167E-2,4.484674072E-1,1.010773087E1
2.057636271E1,-2.134561157E-1,3.089575195E-1,9.792935486E0
2.062636471E1,-1.354682922E-1,3.571572876E-1,1.008857071E1
2.067636771E1,-4.490661621E-2,3.570075989E-1,9.926906891E0
2.072636971E1,-3.514691162E-1,1.911524963E-1,9.504635010E0
2.077637271E1,5.942642212E-2,3.459306335E-1,9.953252106E0
2.082637471E1,-2.487826538E-1,3.179388428E-1,9.772877197E0
2.087637771E1,-2.022294617E-1,3.748205566E-1,1.023631348E1
2.092637971E1,-1.095721436E-1,3.662882996E-1,9.665101318E0
2.097638271E1,-3.426374817E-1,3.155438232E-1,9.918075256E0
2.102638471E1,-1.317260742E-2,3.359014893E-1,9.741292877E0
2.107638771E1,-3.014730835E-1,1.715432739E-1,1.005189697E1
2.112638971E1,1.143621826E-1,3.950285339E-1,9.680968323E0
2.117639271E1,-3.951782227E-1,2.110610962E-1,1.015652939E1
2.122639471E1,-1.746867371E-1,4.159849548E-1,9.859546967E0
2.127639679E1,-9.864486694E-2,3.191363525E-1,1.006671616E1
2.132639979E1,-2.534230042E-1,3.640429688E-1,9.480235748E0
2.137640179E1,-2.071691895E-1,1.637594604E-1,1.013213013E1
2.142640479E1,-1.658551025E-1,3.585044861E-1,9.596543884E0
2.147640679E1,-7.738906860E-2,3.384461975E-1,1.000758911E1
2.152640979E1,-3.049159241E-1,3.043171692E-1,9.816586304E0
2.157641179E1,-2.154020691E-1,2.402503967E-1,9.776619415E0
2.162641479E1,-4.236190796E-2,3.534150696E-1,9.941277008E0
2.167641679E1,-2.932402039E-1,3.365002441E-1,9.916728058E0
2.172641979E1,-2.073188782E-1,3.604504395E-1,9.782756653E0
2.177642179E1,-5.882766724E-2,2.887495422E-1,1.010039612E1
2.182642479E1,-2.338137817E-1,4.192781067E-1,9.616751862E0
2.187642679E1,-2.324665833E-1,2.531236267E-1,9.871072998E0
2.192642879E1,-2.137554932E-1,3.800596619E-1,1.016371445E1
2.197643179E1,-2.535726929E-1,2.579136658E-1,9.409882050E0
2.202643379E1,-1.721420288E-1,3.978726196E-1,1.021685394E1
2.207643679E1,-1.297801208E-1,3.549119568E-1,9.699380035E0
2.212643879E1,-1.884580994E-1,3.267704773E-1,1.008482849E1
2.217644179E1,-1.947450256E-1,3.854484558E-1,9.871971130E0
2.222644379E1,-2.046244812E-1,3.667373657E-1,9.859696655E0
2.227644596E1,-1.761836243E-1,3.344046021E-1,9.794731750E0
2.232644896E1,-2.192939758E-1,2.923420715E-1,1.016131943E1
2.237645096E1,-1.667532349E-1,4.008663940E-1,9.632768555E0
2.242645396E1,-2.990780640E-1,2.580633545E-1,1.002659958E1
2.247645596E1,-3.308120728E-2,4.086502075E-1,9.935738525E0
2.252645896E1,-3.496728516E-1,3.335064697E-1,9.575138397E0
2.257646096E1,-1.164578247E-1,3.119512939E-1,1.021296204E1
2.262646296E1,-2.083666992E-1,3.956272888E-1,9.624385986E0
2.267646596E1,-2.195933533E-1,2.571652222E-1,1.026699966E1
2.272646796E1,-1.414558411E-1,3.086581421E-1,9.537117462E0
2.277647096E1,-9.460327148E-2,3.168910217E-1,1.010922775E1
2.282647296E1,-3.345542908E-1,4.279600525E-1,9.996063080E0
2.287647496E1,-1.881587219E-1,3.339555359E-1,9.661957855E0
2.292647796E1,-1.916015625E-1,2.906954956E-1,1.000205063E1
2.297647996E1,-3.138972473E-1,2.279759216E-1,1.010937744E1
2.302648196E1,-1.100212097E-1,4.528083801E-1,9.519154816E0
2.307648496E1,-2.071691895E-1,3.583547974E-1,1.017194733E1
2.312648696E1,-2.631527710E-1,3.165916443E-1,9.447902985E0
2.317648996E1,4.116439819E-2,3.586541748E-1,1.019245468E1
2.322649196E1,-2.875520325E-1,3.665876770E-1,9.720037079E0
2.327649379E1,3.412902832E-2,4.751119995E-1,1.004785538E1
2.332649679E1,-4.393363953E-1,2.680924988E-1,9.756860504E0
2.337649879E1,7.514373779E-2,4.448748779E-1,9.917775879E0
2.342650179E1,-4.496649170E-1,2.936892700E-1,9.766739960E0
2.347650379E1,-1.817221069E-1,4.056564331E-1,9.912686462E0
2.352650579E1,-3.502716064E-2,3.995191956E-1,9.895621948E0
2.357650879E1,-4.942721558E-1,3.249742126E-1,9.871522064E0
2.362651079E1,-1.417552185E-1,3.948788452E-1,9.769134979E0
2.367651279E1,-3.028202820E-1,3.821553040E-1,9.843530273E0
2.372651579E1,-2.079176331E-1,3.206332397E-1,9.824519806E0
2.377651779E1,-7.619155884E-2,3.903881836E-1,9.898615723E0
2.382651979E1,-3.655398560E-1,3.861968994E-1,9.850116577E0
2.387652279E1,-1.549278259E-1,4.538562012E-1,1.010683273E1
2.392652479E1,-2.517764282E-1,4.983137512E-1,9.989027710E0
2.397652779E1,-2.550695801E-1,2.659968567E-1,9.665849762E0
2.402652979E1,-1.910028076E-1,4.108955383E-1,1.002674927E1
2.407653179E1,-2.059716797E-1,3.427871704E-1,9.840835876E0
2.412653479E1,-1.460961914E-1,3.966751099E-1,9.721384277E0
2.417653679E1,-1.883084106E-1,3.583547974E-1,9.765542450E0
2.422653879E1,-4.117936707E-1,3.647914124E-1,1.002016296E1
2.427654167E1,4.685256958E-2,5.375321960E-1,9.901459808E0
2.432654367E1,-4.150868225E-1,2.424957275E-1,9.644893341E0
2.437654567E1,-1.637594604E-1,3.266207886E-1,9.838740234E0
2.442654867E1,-2.851570129E-1,3.731739807E-1,9.872270508E0
2.447655067E1,-4.135899353E-1,4.622387695E-1,1.010638367E1
2.452655267E1,-1.721420288E-1,5.346881104E-1,9.771679688E0
2.457655467E1,-2.891986084E-1,3.508703613E-1,9.967173157E0
2.462655767E1,-1.948947144E-1,3.900888062E-1,9.942773895E0
2.467655967E1,-2.760260010E-1,4.114942932E-1,9.751471710E0
2.472656167E1,-2.192939758E-1,3.848497009E-1,9.905800781E0
2.477656467E1,-3.023712158E-1,3.363505554E-1,9.628277893E0
2.482656667E1,-2.001338196E-1,4.963677979E-1,1.014784744E1
2.487656867E1,-2.055226135E-1,4.830455017E-1,9.678722992E0
2.492657167E1,-6.164181519E-1,5.233117676E-1,1.005983047E1
2.497657367E1,-1.841171265E-1,4.918771362E-1,9.881700897E0
2.502657567E1,-4.173321533E-1,4.343966675E-1,9.948611755E0
2.507657867E1,-2.640509033E-1,4.197271729E-1,9.667196960E0
2.512658067E1,-2.386038208E-1,4.902305603E-1,9.703721008E0
2.517658267E1,-2.616558838E-1,5.186714172E-1,1.015817596E1
2.522658467E1,-4.073030090E-1,4.385879517E-1,9.927355957E0
2.527658717E1,-2.636018372E-1,6.578819275E-1,9.760902100E0
2.532658917E1,-3.742218018E-2,2.760260010E-1,9.610464935E0
2.537659117E1,-9.193881226E-1,6.788383484E-1,9.879156189E0
2.542659417E1,-1.107696533E-1,6.243516541E-1,9.732760620E0
2.547659617E1,-3.701802063E-1,4.808001709E-1,1.011072464E1
2.552659817E1,-3.179388428E-1,6.532415771E-1,9.734706573E0
2.557660017E1,-2.992277527E-1,4.710704041E-1,9.416168976E0
2.562660317E1,-5.872288513E-1,8.036787415E-1,1.014156052E1
2.567660517E1,-5.400769043E-1,5.191204834E-1,9.701775055E0
2.572660717E1,-5.472619629E-1,7.176077271E-1,9.886790314E0
2.577660917E1,-6.251000977E-1,7.800279236E-1,9.831704865E0
2.582661217E1,-6.730004883E-1,8.369096375E-1,1.013437546E1
2.587661417E1,-7.183561707E-1,6.224057007E-1,9.935289459E0
2.592661617E1,-2.194436646E-1,9.186396790E-1,1.139685013E1
2.597661917E1,-1.164727936E0,1.124461670E0,7.825277252E0
