"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.014751767E1,2.639012146E-1,4.532574463E-1,9.728269958E0
2.019713767E1,3.836521912E-1,3.507206726E-1,9.692644043E0
2.024675767E1,9.774673462E-2,2.947370911E-1,9.697583771E0
2.029637767E1,4.384382629E-1,4.891827393E-1,9.635462952E0
2.034599767E1,2.092648315E-1,4.219725037E-1,9.665550385E0
2.039561667E1,3.300636292E-1,2.531236267E-1,9.729317780E0
2.044523667E1,3.062631226E-1,4.975653076E-1,9.652677155E0
2.049485667E1,3.359014893E-1,3.793112183E-1,9.711804199E0
2.054447667E1,1.378633118E-1,4.448748779E-1,9.781409454E0
2.059409567E1,2.004331970E-1,5.260061646E-1,9.675878906E0
2.064371567E1,3.555107117E-1,3.611988831E-1,9.613159332E0
2.069333567E1,9.265731812E-2,4.489164734E-1,9.751920776E0
2.074295567E1,3.103047180E-1,2.236349487E-1,9.644893341E0
2.079257567E1,4.490661621E-4,5.611830139E-1,9.693841553E0
2.084219467E1,3.757186890E-1,3.706292725E-1,9.756710815E0
2.089181467E1,2.308200073E-1,2.857557678E-1,9.588161316E0
2.094143467E1,2.670446777E-1,5.038522339E-1,9.720635834E0
2.099105437E1,1.685494995E-1,4.170327759E-1,9.617949371E0
2.104067337E1,2.013313293E-1,6.029461670E-1,9.774523773E0
2.109029337E1,1.945953369E-2,4.605921936E-1,9.757159882E0
2.113991337E1,3.276686096E-1,6.279441833E-1,9.715696106E0
2.118953337E1,1.648072815E-1,4.239184570E-1,9.647288361E0
2.123915237E1,3.731739807E-1,4.900808716E-1,9.771829376E0
2.128877237E1,-9.729766846E-3,5.830375671E-1,9.649384003E0
2.133839237E1,1.694476318E-1,6.316864014E-1,9.773176575E0
2.138801237E1,1.272354126E-2,6.405180359E-1,9.601483612E0
2.143763137E1,3.405418396E-1,5.566923523E-1,9.717492371E0
2.148725137E1,1.986369324E-1,6.864724731E-1,9.794582062E0
2.153687137E1,2.433938599E-1,4.061054993E-1,9.493558044E0
2.158649137E1,1.070274353E-1,6.224057007E-1,9.688602448E0
2.163611037E1,7.664062500E-2,7.617658997E-1,9.829010468E0
2.168573038E1,3.242257690E-1,4.367916870E-1,9.568851471E0
