"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.095880267E1,5.193893433E0,1.827398300E1,-4.903329468E1
2.100842237E1,4.938827515E0,1.818951035E1,-4.866316223E1
2.105804137E1,4.949569702E0,1.812971115E1,-4.886621094E1
2.110766137E1,4.549072266E0,1.808308029E1,-4.945404053E1
2.115728137E1,5.052658081E0,1.806321335E1,-4.916862488E1
2.120690137E1,4.821166992E0,1.781323624E1,-4.851351929E1
2.125652037E1,4.850524902E0,1.786080551E1,-4.854698181E1
2.130614037E1,4.928863525E0,1.752463150E1,-4.895385742E1
2.135576037E1,4.993103027E0,1.735379410E1,-4.904554749E1
2.140538037E1,5.242706299E0,1.735411453E1,-4.883596802E1
2.145499937E1,5.114685059E0,1.742795944E1,-4.865347290E1
2.150461937E1,4.991317749E0,1.707859421E1,-4.887322998E1
2.155423937E1,5.389648438E0,1.707073593E1,-4.869540405E1
2.160385937E1,5.426696777E0,1.722914505E1,-4.918315125E1
2.165347837E1,5.392944336E0,1.769575882E1,-4.902867126E1
2.170309838E1,5.177124023E0,1.733671188E1,-4.902890015E1
