"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.068619729E1,9.689483643E-1,1.357556915E1,-5.130834961E1
2.073650992E1,9.095764160E-1,1.325231171E1,-5.123355103E1
2.078682192E1,1.024581909E0,1.359356689E1,-5.141510010E1
2.083713492E1,7.690887451E-1,1.361386871E1,-5.113943481E1
2.088744792E1,9.297637939E-1,1.315992737E1,-5.172583008E1
2.093776092E1,7.187652588E-1,1.362036896E1,-5.118255615E1
2.098807292E1,8.165283203E-1,1.348300171E1,-5.124023438E1
2.103838592E1,8.239288330E-1,1.334390259E1,-5.109033203E1
2.108869892E1,5.424041748E-1,1.336884308E1,-5.150988770E1
2.113901092E1,1.024887085E0,1.341101074E1,-5.092794800E1
2.118932392E1,6.971435547E-1,1.347209167E1,-5.128295898E1
2.123963692E1,1.042922974E0,1.326975250E1,-5.130752563E1
2.128994892E1,1.465560913E0,1.363258362E1,-5.151550293E1
2.134026192E1,8.060913086E-1,1.358346558E1,-5.115701294E1
2.139057492E1,5.440063477E-1,1.337855530E1,-5.157821655E1
2.144088792E1,6.171875000E-1,1.357460022E1,-5.098196411E1
2.149119992E1,7.337951660E-1,1.371529388E1,-5.105856323E1
2.154151292E1,8.109588623E-1,1.414959717E1,-5.085632324E1
2.159182592E1,9.267425537E-1,1.405626678E1,-5.138787842E1
2.164213792E1,1.341522217E0,1.508664703E1,-5.146694946E1
2.169245092E1,2.070663452E0,1.463858032E1,-5.154824829E1
2.174276471E1,1.836532593E0,1.460360718E1,-5.102713013E1
2.179307671E1,2.681121826E0,1.480564117E1,-5.097119141E1
2.184338971E1,2.173233032E0,1.463751221E1,-5.085891724E1
2.189370271E1,2.594680786E0,1.418914032E1,-5.104687500E1
2.194401471E1,2.991836548E0,1.378896332E1,-5.149880981E1
2.199432771E1,3.205047607E0,1.332547760E1,-5.131283569E1
2.204464071E1,3.227508545E0,1.287659454E1,-5.138009644E1
2.209495271E1,3.178741455E0,1.298118591E1,-5.138204956E1
